"itemcode","date","invoiceno","journalno","doctype","receiptno","amount","receiptjournal"
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr510912            ","5/11/2022 12:00:00 AM","INV.2253            ","Jv33645             ","10","4426                ","-2200.00","Jv38108             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr510979            ","7/19/2022 12:00:00 AM","INV.2537            ","Jv38111             ","10","Rct2214             ","-3599.99","Jv38112             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr510934            ","7/19/2022 12:00:00 AM","INV.2538            ","Jv38115             ","10","Rct2215             ","-54100.06","Jv38116             "
"Dr510908            ","7/19/2022 12:00:00 AM","INV.2539            ","Jv38118             ","10","Rct2217             ","-4999.99","Jv38119             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr510795            ","8/1/2022 12:00:00 AM","INV.2542            ","Jv38231             ","10","Rct2234             ","-198000.05","Jv38409             "
"Dr510795            ","8/1/2022 12:00:00 AM","INV.2559            ","Jv38396             ","10","Rct2234             ","-142537.73","Jv38409             "
"Dr510999            ","6/16/2022 12:00:00 AM","INV.2479            ","Jv37344             ","10","Rct2219             ","-4800.00","Jv38141             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr510766            ","7/12/2022 12:00:00 AM","INV.2528            ","Jv37990             ","10","Rct2220             ","-94343.70","Jv38179             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr510766            ","7/21/2022 12:00:00 AM","INV.2459            ","Jv36990             ","10","4432                ","-0.80","Jv38180             "
"Dr510766            ","7/21/2022 12:00:00 AM","INV.2528            ","Jv37990             ","10","4432                ","-1655.20","Jv38180             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr511012            ","7/22/2022 12:00:00 AM","INV.2543            ","Jv38234             ","10","Rct2221             ","-1500.00","Jv38235             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr365               ","12/18/2013 12:00:00 AM","INV1105             ","J.8729              ","10","RC568               ","-8700.00","J.8530              "
"Dr365               ","12/18/2013 12:00:00 AM","INV1043             ","J.8433              ","10","RC568               ","-43500.00","J.8530              "
"Dr365               ","12/19/2013 12:00:00 AM","INV1043             ","J.8433              ","10","RC569               ","-26100.00","J.8533              "
