"Date","Documentno","Documenttype","Accountno","Grossamount","JournalNo","Dimension_One","Dimension_Two","Currency","Datewhenpaid"
"7/13/2016 12:00:00 AM","RC1598              ","12","Dr630               ","-30000","J.18370             ","          ","          ","KES",""
"7/14/2016 12:00:00 AM","RC1599              ","12","Dr630               ","-15000","J.18371             ","          ","          ","KES",""
"7/20/2016 12:00:00 AM","RC1600              ","12","Dr630               ","-30000","J.18372             ","          ","          ","KES",""
"6/25/2016 12:00:00 AM","RC1601              ","12","Dr624               ","-8325","J.18373             ","          ","          ","KES",""
"9/1/2016 12:00:00 AM","INV2491             ","10","Dr639               ","812000","J.18382             ","          ","          ","KES","10/17/2016 12:00:00 AM"
"12/16/2013 12:00:00 AM","INV1068             ","10","Dr464               ","-733120","J.18387             ","          ","          ","KES",""
"9/2/2016 12:00:00 AM","INV2492             ","10","Dr593               ","104500","J.18392             ","          ","          ","KES","9/2/2016 12:00:00 AM"
"9/2/2016 12:00:00 AM","RC1602              ","12","Dr395               ","-79622","J.18394             ","          ","          ","KES",""
"9/2/2016 12:00:00 AM","RC1603              ","12","Dr593               ","-104500","J.18395             ","          ","          ","KES",""
"9/1/2016 12:00:00 AM","RC1604              ","12","Dr619               ","-771400","J.18397             ","          ","          ","KES",""
"9/3/2016 12:00:00 AM","INV2493             ","10","Dr639               ","986000","J.18408             ","          ","          ","KES","10/17/2016 12:00:00 AM"
"9/3/2016 12:00:00 AM","INV2494             ","10","Dr476               ","293132","J.18409             ","          ","          ","KES","11/7/2016 12:00:00 AM"
"9/5/2016 12:00:00 AM","                    ","0","Dr567               ","-27000","J.18411             ","          ","          ","",""
"12/31/2013 12:00:00 AM","                    ","0","Dr501               ","-143000","J.18413             ","          ","          ","",""
"9/6/2016 12:00:00 AM","INV2495             ","10","Dr619               ","771400","J.18549             ","          ","          ","KES","3/23/2017 12:00:00 AM"
"9/7/2016 12:00:00 AM","INV2496             ","10","Dr395               ","436531.2","J.18550             ","          ","          ","KES","10/18/2018 12:00:00 AM"
"9/7/2016 12:00:00 AM","INV2497             ","10","Dr373               ","157760","J.18551             ","          ","          ","KES","10/11/2016 12:00:00 AM"
"9/7/2016 12:00:00 AM","INV2498             ","10","Dr474               ","34776.8","J.18552             ","          ","          ","KES","11/30/2016 12:00:00 AM"
"2/25/2016 12:00:00 AM","INV2178             ","10","Dr371               ","-48600","J.18560             ","          ","          ","KES",""
"5/14/2015 12:00:00 AM","INV1794             ","10","Dr396               ","-7499.98","J.18561             ","          ","          ","KES",""
"1/31/2014 12:00:00 AM","                    ","10","Dr396               ","-48754.8","J.18562             ","          ","          ","KES",""
"4/22/2013 12:00:00 AM","INV695              ","10","Dr396               ","-9750.96","J.18563             ","          ","          ","KES",""
"3/27/2014 12:00:00 AM","INV1269             ","10","Dr541               ","-549840","J.18564             ","          ","          ","KES",""
"2/10/2015 12:00:00 AM","INV1634             ","10","Dr395               ","-91920","J.18565             ","          ","          ","KES",""
"10/9/2013 12:00:00 AM","INV983              ","10","Dr396               ","-24249.8","J.18569             ","          ","          ","KES",""
"7/3/2015 12:00:00 AM","INV1874             ","10","Dr518               ","-25000","J.18570             ","          ","          ","KES",""
"4/22/2015 12:00:00 AM","INV1758             ","10","Dr518               ","-2500","J.18571             ","          ","          ","KES",""
"9/9/2016 12:00:00 AM","INV2499             ","10","Dr535               ","783000","J.18573             ","          ","          ","KES","10/12/2016 12:00:00 AM"
"9/9/2016 12:00:00 AM","RC1605              ","12","Dr618               ","-2670092","J.18574             ","          ","          ","KES",""
"9/9/2016 12:00:00 AM","INV2500             ","10","Dr630               ","14999.98","J.18578             ","          ","          ","KES","9/9/2016 12:00:00 AM"
"9/13/2016 12:00:00 AM","INV2501             ","10","Dr630               ","14999.98","J.18579             ","          ","          ","KES","9/13/2016 12:00:00 AM"
"8/18/2016 12:00:00 AM","RC1606              ","12","Dr518               ","-308000","J.18580             ","          ","          ","KES",""
"8/18/2016 12:00:00 AM","RC1607              ","12","Dr518               ","-231000","J.18581             ","          ","          ","KES",""
"8/18/2016 12:00:00 AM","                    ","0","Dr518               ","-16800","J.18582             ","          ","          ","",""
"8/18/2016 12:00:00 AM","                    ","0","Dr518               ","-12600","J.18583             ","          ","          ","",""
"9/13/2016 12:00:00 AM","INV2502             ","10","Dr395               ","709920","J.18588             ","          ","          ","KES","10/18/2018 12:00:00 AM"
"8/30/2016 12:00:00 AM","RC1608              ","12","Dr547               ","-193000","J.18596             ","          ","          ","KES",""
"8/30/2016 12:00:00 AM","RC1609              ","12","Dr639               ","-200000","J.18598             ","          ","          ","KES",""
"9/1/2016 12:00:00 AM","RC1610              ","12","Dr639               ","-250000","J.18599             ","          ","          ","KES",""
"9/13/2016 12:00:00 AM","INV2503             ","10","Dr474               ","243600","J.18602             ","          ","          ","KES","11/30/2016 12:00:00 AM"
"9/14/2016 12:00:00 AM","INV2504             ","10","Dr476               ","17284","J.18605             ","          ","          ","KES","11/7/2016 12:00:00 AM"
"9/15/2016 12:00:00 AM","RC1611              ","12","Dr474               ","-285012","J.18615             ","          ","          ","KES",""
"9/15/2016 12:00:00 AM","INV2505             ","10","Dr369               ","62999.97","J.18616             ","          ","          ","KES","10/10/2016 12:00:00 AM"
"9/15/2016 12:00:00 AM","RC1612              ","12","Dr369               ","-63000","J.18617             ","          ","          ","KES",""
"9/9/2016 12:00:00 AM","RC1613              ","12","Dr630               ","-15000","J.18618             ","          ","          ","KES",""
"9/13/2016 12:00:00 AM","RC1614              ","12","Dr630               ","-15000","J.18619             ","          ","          ","KES",""
"9/16/2016 12:00:00 AM","INV2506             ","10","Dr474               ","380016","J.18620             ","          ","          ","KES","1/10/2017 12:00:00 AM"
"9/7/2016 12:00:00 AM","RC1615              ","12","Dr471               ","-1013152","J.18622             ","          ","          ","KES",""
"9/7/2016 12:00:00 AM","                    ","0","Dr471               ","-55262.85","J.18623             ","          ","          ","",""
"9/16/2016 12:00:00 AM","INV2507             ","10","Dr469               ","788800","J.18624             ","          ","          ","KES","12/22/2016 12:00:00 AM"
"9/17/2016 12:00:00 AM","INV2508             ","10","Dr395               ","709920","J.18625             ","          ","          ","KES","10/18/2018 12:00:00 AM"
"9/17/2016 12:00:00 AM","INV2509             ","10","Dr535               ","783000","J.18626             ","          ","          ","KES","10/12/2016 12:00:00 AM"
"9/17/2016 12:00:00 AM","INV2510             ","10","Dr636               ","239187.36","J.18627             ","          ","          ","KES","1/14/2017 12:00:00 AM"
"9/19/2016 12:00:00 AM","RC1616              ","12","Dr395               ","-436531","J.18628             ","          ","          ","KES",""
"9/19/2016 12:00:00 AM","RC1617              ","12","Dr476               ","-500000","J.18629             ","          ","          ","KES",""
"9/19/2016 12:00:00 AM","INV2511             ","10","Dr474               ","34800","J.18630             ","          ","          ","KES","1/10/2017 12:00:00 AM"
"9/19/2016 12:00:00 AM","INV2512             ","10","Dr369               ","34800","J.18631             ","          ","          ","KES","10/10/2016 12:00:00 AM"
"9/20/2016 12:00:00 AM","INV2513             ","10","Dr369               ","17400","J.18633             ","          ","          ","KES","10/10/2016 12:00:00 AM"
"9/21/2016 12:00:00 AM","INV2514             ","10","Dr395               ","471052.8","J.18636             ","          ","          ","KES","7/14/2017 12:00:00 AM"
"9/21/2016 12:00:00 AM","INV2515             ","10","Dr471               ","55680","J.18637             ","          ","          ","KES","9/21/2016 12:00:00 AM"
"9/22/2016 12:00:00 AM","INV2516             ","10","Dr476               ","34568","J.18638             ","          ","          ","KES","11/7/2016 12:00:00 AM"
"9/23/2016 12:00:00 AM","INV2517             ","10","Dr605               ","92999.94","J.18644             ","          ","          ","KES","9/4/2018 12:00:00 AM"
"9/23/2016 12:00:00 AM","RC1618              ","12","Dr518               ","-770000","J.18646             ","          ","          ","KES",""
"9/23/2016 12:00:00 AM","                    ","0","Dr518               ","-42000","J.18649             ","          ","          ","",""
"9/23/2016 12:00:00 AM","INV2518             ","10","Dr469               ","788800","J.18651             ","          ","          ","KES","1/6/2017 12:00:00 AM"
"9/24/2016 12:00:00 AM","INV2519             ","10","Dr371               ","31000","J.18652             ","          ","          ","KES","3/31/2017 12:00:00 AM"
"9/24/2016 12:00:00 AM","INV2520             ","10","Dr369               ","69600","J.18653             ","          ","          ","KES","10/10/2016 12:00:00 AM"
"9/24/2016 12:00:00 AM","INV2521             ","10","Dr369               ","84002.56","J.18654             ","          ","          ","KES","12/6/2016 12:00:00 AM"
"9/21/2016 12:00:00 AM","INV2522             ","10","Dr471               ","603337.75","J.18655             ","          ","          ","KES","10/11/2016 12:00:00 AM"
"9/24/2016 12:00:00 AM","RC1619              ","12","Dr371               ","-31000","J.18656             ","          ","          ","KES",""
"9/24/2016 12:00:00 AM","RC1620              ","12","Dr369               ","-69600","J.18657             ","          ","          ","KES",""
"9/24/2016 12:00:00 AM","RC1621              ","12","Dr369               ","-84000","J.18658             ","          ","          ","KES",""
"9/22/2016 12:00:00 AM","RC1622              ","12","Dr457               ","-770000","J.18659             ","          ","          ","KES",""
"9/22/2016 12:00:00 AM","                    ","0","Dr457               ","-42000","J.18660             ","          ","          ","",""
"9/21/2016 12:00:00 AM","RC1623              ","12","Dr469               ","-788800","J.18661             ","          ","          ","KES",""
"9/23/2016 12:00:00 AM","RC1624              ","12","Dr469               ","-788800","J.18662             ","          ","          ","KES",""
"9/26/2016 12:00:00 AM","INV2523             ","10","Dr373               ","157760","J.18670             ","          ","          ","KES","10/11/2016 12:00:00 AM"
"9/26/2016 12:00:00 AM","INV2524             ","10","Dr535               ","783000","J.18671             ","          ","          ","KES","10/12/2016 12:00:00 AM"
"9/28/2016 12:00:00 AM","INV2525             ","10","Dr476               ","34568","J.18711             ","          ","          ","KES","11/7/2016 12:00:00 AM"
"9/28/2016 12:00:00 AM","RC1625              ","12","Dr538               ","-591600","J.18726             ","          ","          ","KES",""
"9/21/2016 12:00:00 AM","RC1626              ","12","Dr542               ","-1000000","J.18727             ","          ","          ","KES",""
"9/30/2016 12:00:00 AM","INV2526             ","10","Dr595               ","472535.28","J.18807             ","          ","          ","KES","11/14/2016 12:00:00 AM"
"9/30/2016 12:00:00 AM","INV2527             ","10","Dr395               ","15590.4","J.18808             ","          ","          ","KES","7/14/2017 12:00:00 AM"
"10/3/2016 12:00:00 AM","INV2528             ","10","Dr640               ","26100.24","J.18857             ","          ","          ","KES","10/3/2016 12:00:00 AM"
"10/1/2016 12:00:00 AM","RC1627              ","12","Dr533               ","-500000","J.18899             ","          ","          ","KES",""
"10/3/2016 12:00:00 AM","INV2529             ","10","Dr590               ","2099999.01","J.18907             ","          ","          ","KES","5/30/2017 12:00:00 AM"
"10/4/2016 12:00:00 AM","INV2530             ","10","Dr498               ","410400","J.18912             ","          ","          ","KES","10/4/2016 12:00:00 AM"
"10/4/2016 12:00:00 AM","INV2530             ","10","Dr498               ","-410400","J.18914             ","          ","          ","KES",""
"10/4/2016 12:00:00 AM","INV2531             ","10","Dr498               ","476064","J.18915             ","          ","          ","KES","10/4/2016 12:00:00 AM"
"10/4/2016 12:00:00 AM","INV2532             ","10","Dr619               ","771400","J.18921             ","          ","          ","KES","3/23/2017 12:00:00 AM"
"10/5/2016 12:00:00 AM","RC1628              ","12","Dr636               ","-234400","J.18922             ","          ","          ","KES",""
"10/5/2016 12:00:00 AM","RC1629              ","12","Dr435               ","-219600","J.18923             ","          ","          ","KES",""
"10/5/2016 12:00:00 AM","INV2533             ","10","Dr535               ","783000","J.18924             ","          ","          ","KES","11/7/2017 12:00:00 AM"
"10/6/2016 12:00:00 AM","INV2534             ","10","Dr369               ","17400","J.18925             ","          ","          ","KES","12/6/2016 12:00:00 AM"
"10/5/2016 12:00:00 AM","INV2533             ","10","Dr535               ","-30160","J.18929             ","          ","          ","KES",""
"9/26/2016 12:00:00 AM","INV2524             ","10","Dr535               ","-30160","J.18930             ","          ","          ","KES",""
"9/17/2016 12:00:00 AM","INV2509             ","10","Dr535               ","-30160","J.18932             ","          ","          ","KES",""
"10/8/2016 12:00:00 AM","INV2535             ","10","Dr641               ","180960","J.18933             ","          ","          ","KES","10/8/2016 12:00:00 AM"
"10/10/2016 12:00:00 AM","INV2536             ","10","Dr581               ","73312","J.18938             ","          ","          ","KES",""
"10/10/2016 12:00:00 AM","RC1630              ","12","Dr369               ","-399209","J.18940             ","          ","          ","KES",""
"10/10/2016 12:00:00 AM","RC1631              ","12","Dr395               ","-965352","J.18941             ","          ","          ","KES",""
"10/10/2016 12:00:00 AM","RC1633              ","12","Dr395               ","-965352","J.18943             ","          ","          ","KES",""
"10/10/2016 12:00:00 AM","RC1634              ","12","Dr605               ","-99000","J.18944             ","          ","          ","KES",""
"10/5/2016 12:00:00 AM","INV2537             ","10","Dr469               ","810840","J.18945             ","          ","          ","KES","1/24/2017 12:00:00 AM"
"12/19/2013 12:00:00 AM","RC1635              ","12","Dr464               ","-733120","J.18946             ","          ","          ","KES",""
"10/11/2016 12:00:00 AM","RC1636              ","12","Dr373               ","-2765104","J.18947             ","          ","          ","KES",""
"10/12/2016 12:00:00 AM","INV2538             ","10","Dr373               ","31552","J.18958             ","          ","          ","KES","10/12/2016 12:00:00 AM"
"10/12/2016 12:00:00 AM","RC1637              ","12","Dr535               ","-6956520","J.18959             ","          ","          ","KES",""
"10/10/2016 12:00:00 AM","RC1638              ","12","Dr595               ","-472000","J.18960             ","          ","          ","KES",""
"10/10/2016 12:00:00 AM","RC1639              ","12","Dr581               ","-73312","J.18961             ","          ","          ","KES",""
"10/24/2016 12:00:00 AM","INV59               ","10","Dr642               ","850048","Jv432               ","          ","          ","KES","11/30/2016 12:00:00 AM"
"10/24/2016 12:00:00 AM","INV60               ","10","Dr423               ","52200","Jv434               ","          ","          ","KES","10/24/2016 12:00:00 AM"
"10/24/2016 12:00:00 AM","INV61               ","10","Dr471               ","493000","Jv437               ","          ","          ","KES","11/10/2016 12:00:00 AM"
"10/24/2016 12:00:00 AM","INV62               ","10","Dr535               ","752840","Jv440               ","          ","          ","KES","11/7/2017 12:00:00 AM"
"10/24/2016 12:00:00 AM","INV63               ","10","Dr518               ","243600","Jv444               ","          ","          ","KES","5/5/2017 12:00:00 AM"
"10/25/2016 12:00:00 AM","INV65               ","10","Dr619               ","771400","Jv480               ","          ","          ","KES","3/23/2017 12:00:00 AM"
"10/3/2016 12:00:00 AM","Rct23               ","12","Dr640               ","-26100","Jv482               ","","","KES",""
"10/26/2016 12:00:00 AM","INV66               ","10","Dr423               ","17400","Jv488               ","          ","          ","KES","10/26/2016 12:00:00 AM"
"10/26/2016 12:00:00 AM","INV67               ","10","Dr619               ","771400","Jv491               ","          ","          ","KES","3/23/2017 12:00:00 AM"
"10/26/2016 12:00:00 AM","INV68               ","10","Dr469               ","788800","Jv496               ","          ","          ","KES","2/27/2017 12:00:00 AM"
"10/28/2016 12:00:00 AM","Rct29               ","12","Dr619               ","-750000","Jv497               ","","","KES",""
"10/28/2016 12:00:00 AM","Rct30               ","12","Dr619               ","-750000","Jv498               ","","","KES",""
"10/28/2016 12:00:00 AM","INV69               ","10","Dr485               ","47999.99","Jv505               ","          ","          ","KES","10/28/2016 12:00:00 AM"
"10/28/2016 12:00:00 AM","INV70               ","10","Dr506               ","14999.98","Jv508               ","          ","          ","KES","10/28/2016 12:00:00 AM"
"10/31/2016 12:00:00 AM","INV72               ","10","Dr371               ","15199.99","Jv515               ","          ","          ","KES","3/31/2017 12:00:00 AM"
"11/1/2016 12:00:00 AM","INV73               ","10","Dr619               ","771400","Jv552               ","          ","          ","KES","5/17/2017 12:00:00 AM"
"11/2/2016 12:00:00 AM","INV76               ","10","Dr471               ","527800","Jv566               ","          ","          ","KES","11/23/2016 12:00:00 AM"
"10/29/2016 12:00:00 AM","INV77               ","10","Dr641               ","422240","Jv569               ","          ","          ","KES","10/29/2016 12:00:00 AM"
"10/26/2016 12:00:00 AM","INV78               ","10","Dr518               ","162400","Jv575               ","          ","          ","KES","5/5/2017 12:00:00 AM"
"11/2/2016 12:00:00 AM","INV79               ","10","Dr619               ","771400","Jv606               ","          ","          ","KES","8/31/2017 12:00:00 AM"
"11/4/2016 12:00:00 AM","INV80               ","10","Dr471               ","167095.1","Jv637               ","          ","          ","KES","11/23/2016 12:00:00 AM"
"10/24/2016 12:00:00 AM","INV64               ","10","Dr469               ","40368","Jv447               ","          ","          ","KES","1/24/2017 12:00:00 AM"
"10/29/2016 12:00:00 AM","INV71               ","10","Dr643               ","38048","Jv511               ","          ","          ","KES","10/29/2016 12:00:00 AM"
"10/17/2016 12:00:00 AM","Rct33               ","12","Dr639               ","-1348000","Jv638               ","","","KES",""
"10/27/2016 12:00:00 AM","Rct34               ","12","Dr469               ","-788800","Jv639               ","","","KES",""
"11/7/2016 12:00:00 AM","INV81               ","10","Dr476               ","682821.94","Jv665               ","          ","          ","KES","1/25/2017 12:00:00 AM"
"11/7/2016 12:00:00 AM","Rct36               ","12","Dr476               ","-400000","Jv668               ","","","KES",""
"11/7/2016 12:00:00 AM","Rct37               ","12","Dr476               ","-475800","Jv669               ","","","KES",""
"10/28/2016 12:00:00 AM","Rct38               ","12","Dr485               ","-47999.99","Jv677               ","","","KES",""
"10/6/2016 12:00:00 AM","Rct39               ","12","Dr369               ","-17400","Jv678               ","","","KES",""
"10/31/2016 12:00:00 AM","Rct40               ","12","Dr371               ","-15199.99","Jv679               ","","","KES",""
"10/28/2016 12:00:00 AM","Rct41               ","12","Dr506               ","-14999.98","Jv680               ","","","KES",""
"10/29/2016 12:00:00 AM","Rct42               ","12","Dr643               ","-38048","Jv681               ","","","KES",""
"11/10/2016 12:00:00 AM","INV82               ","10","Dr644               ","230579.81","Jv688               ","          ","          ","KES","11/10/2016 12:00:00 AM"
"11/10/2016 12:00:00 AM","Rct44               ","12","Dr644               ","-230579.81","Jv689               ","","","KES",""
"10/11/2016 12:00:00 AM","Rct45               ","12","Dr471               ","-624930.65","Jv690               ","","","KES",""
"11/10/2016 12:00:00 AM","Rct46               ","12","Dr471               ","-467500","Jv691               ","","","KES",""
"11/11/2016 12:00:00 AM","Rct47               ","12","Dr595               ","-400000","Jv692               ","","","KES",""
"11/12/2016 12:00:00 AM","INV83               ","10","Dr486               ","2436","Jv696               ","          ","          ","KES","11/12/2016 12:00:00 AM"
"11/12/2016 12:00:00 AM","INV84               ","10","Dr423               ","48720","Jv699               ","          ","          ","KES","11/12/2016 12:00:00 AM"
"11/14/2016 12:00:00 AM","INV85               ","10","Dr605               ","61999.68","Jv702               ","          ","          ","KES","9/4/2018 12:00:00 AM"
"11/7/2016 12:00:00 AM","INV86               ","10","Dr490               ","17458","Jv705               ","          ","          ","KES","4/27/2017 12:00:00 AM"
"10/11/2016 12:00:00 AM","70                  ","0","Dr471               ","-34087.13","Jv745               ","          ","          ","KES",""
"11/17/2016 12:00:00 AM","INV88               ","10","Dr643               ","30160","Jv748               ","          ","          ","KES","11/17/2016 12:00:00 AM"
"11/10/2016 12:00:00 AM","72                  ","0","Dr471               ","-22500","Jv749               ","          ","          ","KES",""
"11/17/2016 12:00:00 AM","INV89               ","10","Dr471               ","658990.2","Jv753               ","          ","          ","KES","1/6/2017 12:00:00 AM"
"10/26/2016 12:00:00 AM","Rct50               ","12","Dr423               ","-17400","Jv849               ","","","KES",""
"11/12/2016 12:00:00 AM","Rct51               ","12","Dr423               ","-48720","Jv866               ","","","KES",""
"11/22/2016 12:00:00 AM","INV90               ","10","Dr535               ","752840","Jv890               ","          ","          ","KES","11/7/2017 12:00:00 AM"
"11/24/2016 12:00:00 AM","INV91               ","10","Dr645               ","8000","Jv893               ","          ","          ","KES","11/24/2016 12:00:00 AM"
"11/25/2016 12:00:00 AM","INV92               ","10","Dr474               ","179500","Jv897               ","          ","          ","KES","1/10/2017 12:00:00 AM"
"11/28/2016 12:00:00 AM","INV95               ","10","Dr593               ","52499.28","Jv910               ","          ","          ","KES","11/29/2016 12:00:00 AM"
"11/25/2016 12:00:00 AM","INV96               ","10","Dr646               ","64999.9","Jv913               ","          ","          ","KES","3/16/2017 12:00:00 AM"
"11/29/2016 12:00:00 AM","Rct52               ","12","Dr593               ","-52499.28","Jv914               ","","","KES",""
"11/29/2016 12:00:00 AM","Rct53               ","12","Dr594               ","-300000","Jv915               ","","","KES",""
"11/29/2016 12:00:00 AM","INV97               ","10","Dr369               ","41999.98","Jv932               ","          ","          ","KES","12/16/2016 12:00:00 AM"
"11/30/2016 12:00:00 AM","Rct54               ","12","Dr474               ","-278376.8","Jv939               ","","","KES",""
"11/30/2016 12:00:00 AM","INV98               ","10","Dr647               ","8000","Jv943               ","          ","          ","KES","11/30/2016 12:00:00 AM"
"11/30/2016 12:00:00 AM","Rct56               ","12","Dr642               ","-850048","Jv945               ","","","KES",""
"11/30/2016 12:00:00 AM","Rct57               ","12","Dr642               ","-476027","Jv946               ","","","KES",""
"10/29/2016 12:00:00 AM","Rct58               ","12","Dr642               ","-261668","Jv947               ","","","KES",""
"12/1/2016 12:00:00 AM","INV99               ","10","Dr474               ","94999.94","Jv952               ","          ","          ","KES","1/10/2017 12:00:00 AM"
"10/22/2016 12:00:00 AM","Rct21               ","12","Dr423               ","-52200","Jv481               ","","","KES",""
"12/1/2016 12:00:00 AM","INV100              ","10","Dr648               ","131290.31","Jv961               ","          ","          ","KES","12/8/2016 12:00:00 AM"
"12/2/2016 12:00:00 AM","INV102              ","10","Dr373               ","540000","Jv968               ","          ","          ","KES","5/26/2017 12:00:00 AM"
"11/23/2016 12:00:00 AM","Rct59               ","12","Dr471               ","-425404.5","Jv969               ","","","KES",""
"11/23/2016 12:00:00 AM","Rct60               ","12","Dr471               ","-700000","Jv970               ","","","KES",""
"12/5/2016 12:00:00 AM","INV103              ","10","Dr643               ","19024","Jv973               ","          ","          ","KES","12/5/2016 12:00:00 AM"
"12/6/2016 12:00:00 AM","INV104              ","10","Dr474               ","141500","Jv977               ","          ","          ","KES","2/8/2017 12:00:00 AM"
"12/6/2016 12:00:00 AM","INV105              ","10","Dr369               ","41999.89","Jv1009              ","          ","          ","KES","1/16/2017 12:00:00 AM"
"10/14/2016 12:00:00 AM","Rct61               ","12","Dr649               ","-1680000","Jv1010              ","","","KES",""
"12/6/2016 12:00:00 AM","INV106              ","10","Dr649               ","712519.98","Jv1015              ","          ","          ","KES","12/6/2016 12:00:00 AM"
"11/28/2016 12:00:00 AM","INV107              ","10","Dr567               ","405030.24","Jv1020              ","          ","          ","KES","12/7/2016 12:00:00 AM"
"11/28/2016 12:00:00 AM","INV108              ","10","Dr567               ","404999.67","Jv1023              ","          ","          ","KES","12/7/2016 12:00:00 AM"
"12/7/2016 12:00:00 AM","Rct62               ","12","Dr476               ","-300000","Jv1026              ","","","KES",""
"12/7/2016 12:00:00 AM","INV109              ","10","Dr650               ","339999.71","Jv1030              ","          ","          ","KES","3/9/2017 12:00:00 AM"
"12/7/2016 12:00:00 AM","INV110              ","10","Dr643               ","34104","Jv1034              ","          ","          ","KES","12/15/2016 12:00:00 AM"
"1/19/2016 12:00:00 AM","84                  ","0","Dr567               ","322350","Jv1035              ","          ","          ","KES","12/7/2016 12:00:00 AM"
"8/13/2016 12:00:00 AM","86                  ","0","Dr567               ","637000","Jv1036              ","          ","          ","KES","12/7/2016 12:00:00 AM"
"12/7/2016 12:00:00 AM","90                  ","0","Dr567               ","-1744760","Jv1037              ","          ","          ","KES",""
"1/19/2016 12:00:00 AM","92                  ","0","Dr567               ","-24619.91","Jv1038              ","          ","          ","KES",""
"12/8/2016 12:00:00 AM","INV111              ","10","Dr619               ","771400","Jv1059              ","          ","          ","KES","8/31/2017 12:00:00 AM"
"12/2/2016 12:00:00 AM","Rct63               ","12","Dr605               ","-118000","Jv1097              ","","","KES",""
"12/8/2016 12:00:00 AM","Rct64               ","12","Dr648               ","-131290","Jv1098              ","","","KES",""
"11/29/2016 12:00:00 AM","Rct65               ","12","Dr369               ","-44000","Jv1099              ","","","KES",""
"12/6/2016 12:00:00 AM","Rct66               ","12","Dr369               ","-44000","Jv1100              ","","","KES",""
"12/2/2016 12:00:00 AM","Rct67               ","12","Dr518               ","-154000","Jv1142              ","","","KES",""
"12/14/2016 12:00:00 AM","INV112              ","10","Dr476               ","82824","Jv1148              ","          ","          ","KES","3/9/2017 12:00:00 AM"
"12/14/2016 12:00:00 AM","INV113              ","10","Dr373               ","339999.99","Jv1151              ","          ","          ","KES","5/26/2017 12:00:00 AM"
"12/14/2016 12:00:00 AM","INV114              ","10","Dr619               ","771400","Jv1156              ","          ","          ","KES","3/1/2019 12:00:00 AM"
"12/5/2016 12:00:00 AM","INV115              ","10","Dr474               ","38000","Jv1159              ","          ","          ","KES","2/8/2017 12:00:00 AM"
"12/15/2016 12:00:00 AM","INV116              ","10","Dr474               ","15500","Jv1162              ","          ","          ","KES","2/8/2017 12:00:00 AM"
"12/15/2016 12:00:00 AM","INV117              ","10","Dr643               ","19024","Jv1168              ","          ","          ","KES","12/15/2016 12:00:00 AM"
"12/15/2016 12:00:00 AM","Rct68               ","12","Dr643               ","-19024","Jv1169              ","","","KES",""
"11/17/2016 12:00:00 AM","Rct69               ","12","Dr643               ","-30160","Jv1170              ","","","KES",""
"12/5/2016 12:00:00 AM","Rct70               ","12","Dr643               ","-19024","Jv1171              ","","","KES",""
"12/15/2016 12:00:00 AM","Rct71               ","12","Dr643               ","-34104","Jv1172              ","","","KES",""
"12/16/2016 12:00:00 AM","INV118              ","10","Dr369               ","42000","Jv1219              ","          ","          ","KES","1/25/2017 12:00:00 AM"
"12/16/2016 12:00:00 AM","INV119              ","10","Dr643               ","49184","Jv1228              ","          ","          ","KES","12/16/2016 12:00:00 AM"
"12/16/2016 12:00:00 AM","INV120              ","10","Dr373               ","510000","Jv1231              ","          ","          ","KES","8/1/2017 12:00:00 AM"
"12/17/2016 12:00:00 AM","INV121              ","10","Dr474               ","46116","Jv1240              ","          ","          ","KES","3/7/2017 12:00:00 AM"
"12/19/2016 12:00:00 AM","INV122              ","10","Dr652               ","35685","Jv1245              ","          ","          ","KES","12/19/2016 12:00:00 AM"
"12/19/2016 12:00:00 AM","INV123              ","10","Dr424               ","204816","Jv1251              ","          ","          ","KES","12/19/2016 12:00:00 AM"
"10/8/2016 12:00:00 AM","Rct25               ","12","Dr641               ","-180960","Jv483               ","","","KES",""
"10/15/2016 12:00:00 AM","Rct27               ","12","Dr641               ","-422240","Jv484               ","","","KES",""
"12/19/2016 12:00:00 AM","INV124              ","10","Dr471               ","464000","Jv1266              ","          ","          ","KES","1/6/2017 12:00:00 AM"
"12/19/2016 12:00:00 AM","INV125              ","10","Dr471               ","13456","Jv1270              ","          ","          ","KES","1/6/2017 12:00:00 AM"
"12/22/2016 12:00:00 AM","INV129              ","10","Dr655               ","16000","Jv1303              ","          ","          ","KES","12/22/2016 12:00:00 AM"
"12/22/2016 12:00:00 AM","INV130              ","10","Dr649               ","754199.98","Jv1316              ","          ","          ","KES","12/22/2016 12:00:00 AM"
"12/22/2016 12:00:00 AM","INV131              ","10","Dr591               ","15080","Jv1319              ","          ","          ","KES","12/22/2016 12:00:00 AM"
"12/22/2016 12:00:00 AM","INV132              ","10","Dr591               ","15080","Jv1326              ","          ","          ","KES","12/22/2016 12:00:00 AM"
"12/22/2016 12:00:00 AM","INV133              ","10","Dr469               ","1148400","Jv1347              ","          ","          ","KES",""
"12/22/2016 12:00:00 AM","INV131              ","10","Dr591               ","-15080","Jv1349              ","          ","          ","KES",""
"12/22/2016 12:00:00 AM","Rct72               ","12","Dr591               ","-15080","Jv1350              ","","","KES",""
"12/22/2016 12:00:00 AM","Rct73               ","12","Dr655               ","-16000","Jv1355              ","","","KES",""
"12/22/2016 12:00:00 AM","Rct74               ","12","Dr654               ","-8000","Jv1356              ","","","KES",""
"12/19/2016 12:00:00 AM","Rct75               ","12","Dr652               ","-35685","Jv1357              ","","","KES",""
