"date","stname","doctyp","batch","itemcode","invref","netamt","vat","amount","fulqty","loosqty","price","curr_rat","stockvalue","store","journal","curr_cod","period","del","factory","jobcard","len","wid","sman","pkey","BQitemcode","dimension","PartPerUnit"
"10/15/2019 12:00:00 AM","Tank E 30/1                                       ","40","","S.6                 ","REQ376              ","0.00","0.00","0.0000","0.0000","8000.0000","0.00","","","1         ","Jv14908             ","","38","","","","","","","1712046","","","200"
"10/19/2019 12:00:00 AM","Tank CB                                           ","40","","S.9                 ","REQ377              ","0.00","0.00","0.0000","0.0000","520.0000","0.00","","","1         ","Jv14910             ","","38","","","","","","","1712047","","","200"
"10/19/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO1202              ","153000.00","21103.45","153000.0000","-9.0000","0.0000","73.28","","","1         ","Jv14911             ","","38","","","PL970     ","","","","1712048","","","200"
"10/19/2019 12:00:00 AM","MC-30 CutBack                                     ","19","","S.15                ","SO1202              ","120000.00","16551.72","120000.0000","-9.0000","0.0000","103.45","","","1         ","Jv14911             ","","38","","","PL970     ","","","","1712049","","","1"
"10/19/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.15                ","SO1202              ","153000.00","21103.45","153000.0000","-9.0000","0.0000","73.28","","","1         ","Jv14911             ","","38","","","PL970     ","","","","1712050","","","1"
"10/19/2019 12:00:00 AM","MC-30 CutBack                                     ","19","","S.9                 ","SO1202              ","120000.00","16551.72","120000.0000","-5.0000","0.0000","103.45","","","1         ","Jv14911             ","","38","","","PL970     ","","","","1712051","","","200"
"10/19/2019 12:00:00 AM","MC-30 CutBack                                     ","19","","S.15                ","SO1202              ","120000.00","16551.72","120000.0000","-5.0000","0.0000","103.45","","","1         ","Jv14911             ","","38","","","PL970     ","","","","1712052","","","1"
"10/19/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.15                ","SO1202              ","153000.00","21103.45","153000.0000","-5.0000","0.0000","73.28","","","1         ","Jv14911             ","","38","","","PL970     ","","","","1712053","","","1"
"10/19/2019 12:00:00 AM","183 kgs Bitumen 80/100                            ","30","1010755             ","S.16                ","LPO602              ","265716.00","36650.48","265716.0000","22.0000","0.0000","12078.00","","","1         ","Jv14915             ","","38","","","GRN439    ","","","","1712054","","","183"
"10/22/2019 12:00:00 AM","Redicote EM 44                                    ","30","1010758             ","S.160               ","LPO604              ","151380.00","20880.00","151380.0000","1.0000","0.0000","151380.00","","","1         ","Jv14916             ","","38","","","GRN440    ","","","","1712055","","","200"
"10/22/2019 12:00:00 AM","Kerosene                                          ","30","1010761             ","S.13                ","LPO605              ","485000.00","0.00","485000.0000","5000.0000","0.0000","97.00","","","1         ","Jv14918             ","","38","","","GRN441    ","","","","1712056","","","1"
"10/22/2019 12:00:00 AM","BITUSHIELD NO 5                                   ","30","1010764             ","S.103               ","LPO606              ","22500.00","3103.45","22500.0000","5.0000","0.0000","4500.00","","","1         ","Jv14920             ","","38","","","GRN442    ","","","","1712057","","","20"
"10/22/2019 12:00:00 AM","183 kgs Bitumen 80/100                            ","30","1010767             ","S.16                ","LPO607              ","567666.00","78298.76","567666.0000","47.0000","0.0000","12078.00","","","1         ","Jv14928             ","","38","","","GRN443    ","","","","1712058","","","183"
"10/23/2019 12:00:00 AM","183 kgs Bitumen 80/100                            ","30","1010770             ","S.16                ","LPO608              ","1751310.00","241560.00","1751310.0000","145.0000","0.0000","12078.00","","","1         ","Jv14939             ","","38","","","GRN444    ","","","","1712059","","","183"
"10/23/2019 12:00:00 AM","183 kgs Bitumen 80/100                            ","30","1010774             ","S.16                ","LPO609              ","543510.00","74966.90","543510.0000","45.0000","0.0000","12078.00","","","1         ","Jv14949             ","","38","","","GRN445    ","","","","1712060","","","183"
"10/23/2019 12:00:00 AM","BITUSHIELD NO 5                                   ","19","","S.103               ","SO1205              ","25000.00","3448.28","25000.0000","-5.0000","0.0000","215.52","","","1         ","Jv14952             ","","38","","","PL971     ","","","","1712061","","","20"
"10/23/2019 12:00:00 AM","Drum Empties                                      ","30","1010777             ","S.15                ","LPO610              ","50000.00","0.00","50000.0000","50.0000","0.0000","1000.00","","","1         ","Jv14955             ","","38","","","GRN446    ","","","","1712062","","","1"
"10/22/2019 12:00:00 AM","K10/1                                             ","26","","S.13                ","WRK284              ","0.00","0.00","0.0000","-5000.0000","0.0000","0.00","","","1         ","Jv14957             ","","38","","","","","","","1712063","","","1"
"10/23/2019 12:00:00 AM","1                                                 ","28","","S.17                ","B/No305             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv14959             ","","38","","","","","","","1712064","","","1000"
"10/23/2019 12:00:00 AM","1                                                 ","28","","S.18                ","B/No305             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv14959             ","","38","","","","","","","1712065","","","1000"
"10/23/2019 12:00:00 AM","1                                                 ","28","","S.96                ","B/No305             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv14959             ","","38","","","","","","","1712066","","","1000"
"10/23/2019 12:00:00 AM","1                                                 ","28","","S.104               ","B/No305             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv14959             ","","38","","","","","","","1712067","","","1000"
"10/23/2019 12:00:00 AM","1                                                 ","28","","S.160               ","B/No305             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv14959             ","","38","","","","","","","1712068","","","200"
"10/24/2019 12:00:00 AM","Tank CB                                           ","40","","S.9                 ","REQ378              ","0.00","0.00","0.0000","0.0000","12000.0000","0.00","","","1         ","Jv14960             ","","38","","","","","","","1712069","","","200"
"10/23/2019 12:00:00 AM","Tank E 30/2                                       ","40","","S.7                 ","REQ379              ","0.00","0.00","0.0000","0.0000","9500.0000","0.00","","","1         ","Jv14961             ","","38","","","","","","","1712070","","","200"
"10/24/2019 12:00:00 AM","MC-30 CutBack                                     ","19","","S.9                 ","SO1206              ","288000.00","39724.14","288000.0000","-12.0000","0.0000","103.45","","","1         ","Jv14962             ","","38","","","PL972     ","","","","1712071","","","200"
"10/24/2019 12:00:00 AM","MC-30 CutBack                                     ","19","","S.15                ","SO1206              ","288000.00","39724.14","288000.0000","-12.0000","0.0000","103.45","","","1         ","Jv14962             ","","38","","","PL972     ","","","","1712072","","","1"
"10/24/2019 12:00:00 AM","MC-30 CutBack                                     ","19","","S.9                 ","SO1207              ","528750.00","72931.03","528750.0000","0.0000","-4500.0000","101.29","","","1         ","Jv14965             ","","38","","","PL973     ","","","","1712073","","","200"
"10/24/2019 12:00:00 AM","MC-30 CutBack                                     ","19","","S.9                 ","SO1208              ","399500.00","55103.45","399500.0000","-17.0000","0.0000","101.29","","","1         ","Jv14968             ","","38","","","PL974     ","","","","1712074","","","200"
"10/24/2019 12:00:00 AM","MC-30 CutBack                                     ","19","","S.15                ","SO1208              ","399500.00","55103.45","399500.0000","-17.0000","0.0000","101.29","","","1         ","Jv14968             ","","38","","","PL974     ","","","","1712075","","","1"
"10/24/2019 12:00:00 AM","Drum Empties                                      ","30","1010780             ","S.15                ","LPO611              ","50000.00","0.00","50000.0000","50.0000","0.0000","1000.00","","","1         ","Jv14972             ","","38","","","GRN447    ","","","","1712076","","","1"
"10/20/2019 12:00:00 AM","1                                                 ","28","","S.17                ","B/No306             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv14974             ","","38","","","","","","","1712077","","","1000"
"10/20/2019 12:00:00 AM","1                                                 ","28","","S.18                ","B/No306             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv14974             ","","38","","","","","","","1712078","","","1000"
"10/20/2019 12:00:00 AM","1                                                 ","28","","S.96                ","B/No306             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv14974             ","","38","","","","","","","1712079","","","1000"
"10/20/2019 12:00:00 AM","1                                                 ","28","","S.104               ","B/No306             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv14974             ","","38","","","","","","","1712080","","","1000"
"10/20/2019 12:00:00 AM","1                                                 ","28","","S.160               ","B/No306             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv14974             ","","38","","","","","","","1712081","","","200"
"10/20/2019 12:00:00 AM","Tank E 30/2                                       ","40","","S.7                 ","REQ380              ","0.00","0.00","0.0000","0.0000","13000.0000","0.00","","","1         ","Jv14975             ","","38","","","","","","","1712082","","","200"
"10/20/2019 12:00:00 AM","K1-70  Emulsion (70% bidder c                     ","19","","S.7                 ","SO1209              ","2274200.00","313682.76","2274200.0000","-137.0000","0.0000","71.55","","","1         ","Jv14976             ","","38","","","PL975     ","","","","1712083","","","200"
"10/20/2019 12:00:00 AM","K1-70  Emulsion (70% bidder c                     ","19","","S.15                ","SO1209              ","2274200.00","313682.76","2274200.0000","-137.0000","0.0000","71.55","","","1         ","Jv14976             ","","38","","","PL975     ","","","","1712084","","","1"
"10/19/2019 12:00:00 AM","1                                                 ","28","","S.17                ","B/No307             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv14979             ","","38","","","","","","","1712085","","","1000"
"10/19/2019 12:00:00 AM","1                                                 ","28","","S.18                ","B/No307             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv14979             ","","38","","","","","","","1712086","","","1000"
"10/19/2019 12:00:00 AM","1                                                 ","28","","S.96                ","B/No307             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv14979             ","","38","","","","","","","1712087","","","1000"
"10/19/2019 12:00:00 AM","1                                                 ","28","","S.104               ","B/No307             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv14979             ","","38","","","","","","","1712088","","","1000"
"10/19/2019 12:00:00 AM","1                                                 ","28","","S.160               ","B/No307             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv14979             ","","38","","","","","","","1712089","","","200"
"10/19/2019 12:00:00 AM","Tank E 30/2                                       ","40","","S.7                 ","REQ381              ","0.00","0.00","0.0000","0.0000","13000.0000","0.00","","","1         ","Jv14980             ","","38","","","","","","","1712090","","","200"
"8/6/2019 12:00:00 AM","Tank E 30/2                                       ","26","","S.16                ","WRK286              ","0.00","0.00","0.0000","0.0000","-5700.0000","0.00","","","1         ","Jv14981             ","","36","","","","","","","1712091","","","183"
"10/25/2019 12:00:00 AM","Tank E 30/2                                       ","26","","S.16                ","WRK287              ","0.00","0.00","0.0000","0.0000","-6000.0000","0.00","","","1         ","Jv14982             ","","38","","","","","","","1712092","","","183"
"10/20/2019 12:00:00 AM","Tank E 30/2                                       ","40","","S.7                 ","REQ382              ","0.00","0.00","0.0000","0.0000","6000.0000","0.00","","","1         ","Jv14983             ","","38","","","","","","","1712093","","","200"
"10/25/2019 12:00:00 AM","K1-70  Emulsion (70% bidder c                     ","19","","S.7                 ","SO1210              ","2241000.00","309103.45","2241000.0000","-135.0000","0.0000","71.55","","","1         ","Jv14984             ","","38","","","PL976     ","","","","1712094","","","200"
"10/25/2019 12:00:00 AM","K1-70  Emulsion (70% bidder c                     ","19","","S.15                ","SO1210              ","2241000.00","309103.45","2241000.0000","-135.0000","0.0000","71.55","","","1         ","Jv14984             ","","38","","","PL976     ","","","","1712095","","","1"
"10/25/2019 12:00:00 AM","183 kgs Bitumen 80/100                            ","19","","S.16                ","SO1211              ","13725.00","1893.10","13725.0000","-1.0000","0.0000","64.66","","","1         ","Jv14987             ","","38","","","PL977     ","","","","1712096","","","183"
"9/17/2019 12:00:00 AM","Tank E 30/2                                       ","40","","S.7                 ","REQ383              ","0.00","0.00","0.0000","0.0000","400.0000","0.00","","","1         ","Jv14990             ","","37","","","","","","","1712097","","","200"
"9/23/2019 12:00:00 AM","Tank E 30/2                                       ","40","","S.7                 ","REQ384              ","0.00","0.00","0.0000","0.0000","5300.0000","0.00","","","1         ","Jv14991             ","","37","","","","","","","1712098","","","200"
"10/21/2019 12:00:00 AM","Production Cutback                                ","16","","S.16                ","145                 ","","","","-21500.0000","0.0000","0.00","","","1         ","145                 ","","38","","","","","","","1712099","","","183"
"10/21/2019 12:00:00 AM","Production Cutback                                ","16","","S.7                 ","145                 ","","","","21500.0000","0.0000","0.00","","","1         ","145                 ","","38","","","","","","","1712100","","","200"
"10/25/2019 12:00:00 AM","K1-70  Emulsion (70% bidder c                     ","19","","S.7                 ","SO1212              ","33200.00","4579.31","33200.0000","-2.0000","0.0000","71.55","","","1         ","Jv14992             ","","38","","","PL978     ","","","","1712101","","","200"
"10/25/2019 12:00:00 AM","K1-70  Emulsion (70% bidder c                     ","19","","S.15                ","SO1212              ","33200.00","4579.31","33200.0000","-2.0000","0.0000","71.55","","","1         ","Jv14992             ","","38","","","PL978     ","","","","1712102","","","1"
"10/9/2019 12:00:00 AM","1                                                 ","28","","S.17                ","B/No308             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15079             ","","38","","","","","","","1712103","","","1000"
"10/9/2019 12:00:00 AM","1                                                 ","28","","S.18                ","B/No308             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15079             ","","38","","","","","","","1712104","","","1000"
"10/9/2019 12:00:00 AM","1                                                 ","28","","S.96                ","B/No308             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15079             ","","38","","","","","","","1712105","","","1000"
"10/9/2019 12:00:00 AM","1                                                 ","28","","S.104               ","B/No308             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15079             ","","38","","","","","","","1712106","","","1000"
"10/9/2019 12:00:00 AM","1                                                 ","28","","S.20164             ","B/No308             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15079             ","","38","","","","","","","1712107","","","1"
"10/9/2019 12:00:00 AM","1                                                 ","28","","S.160               ","B/No308             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15079             ","","38","","","","","","","1712108","","","200"
"10/9/2019 12:00:00 AM","1                                                 ","28","","S.161               ","B/No308             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15079             ","","38","","","","","","","1712109","","","200"
"10/9/2019 12:00:00 AM","Tank E 30/1                                       ","40","","S.6                 ","REQ385              ","0.00","0.00","0.0000","0.0000","10500.0000","0.00","","","1         ","Jv15080             ","","38","","","","","","","1712110","","","200"
"10/1/2019 12:00:00 AM","1                                                 ","28","","S.17                ","B/No309             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15081             ","","38","","","","","","","1712111","","","1000"
"10/1/2019 12:00:00 AM","1                                                 ","28","","S.18                ","B/No309             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15081             ","","38","","","","","","","1712112","","","1000"
"10/1/2019 12:00:00 AM","1                                                 ","28","","S.96                ","B/No309             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15081             ","","38","","","","","","","1712113","","","1000"
"10/1/2019 12:00:00 AM","1                                                 ","28","","S.104               ","B/No309             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15081             ","","38","","","","","","","1712114","","","1000"
"10/1/2019 12:00:00 AM","1                                                 ","28","","S.20164             ","B/No309             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15081             ","","38","","","","","","","1712115","","","1"
"10/1/2019 12:00:00 AM","1                                                 ","28","","S.160               ","B/No309             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15081             ","","38","","","","","","","1712116","","","200"
"10/1/2019 12:00:00 AM","1                                                 ","28","","S.161               ","B/No309             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15081             ","","38","","","","","","","1712117","","","200"
"10/1/2019 12:00:00 AM","Tank E 30/1                                       ","40","","S.6                 ","REQ386              ","0.00","0.00","0.0000","0.0000","10300.0000","0.00","","","1         ","Jv15082             ","","38","","","","","","","1712118","","","200"
"10/26/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO1213              ","800000.00","110344.83","800000.0000","-50.0000","0.0000","68.97","","","1         ","Jv15083             ","","38","","","PL979     ","","","","1712119","","","200"
"10/26/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.15                ","SO1213              ","800000.00","110344.83","800000.0000","-50.0000","0.0000","68.97","","","1         ","Jv15083             ","","38","","","PL979     ","","","","1712120","","","1"
"10/26/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO1215              ","87500.00","12068.97","87500.0000","-5.0000","0.0000","75.43","","","1         ","Jv15086             ","","38","","","PL980     ","","","","1712121","","","200"
"10/26/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.15                ","SO1215              ","87500.00","12068.97","87500.0000","-5.0000","0.0000","75.43","","","1         ","Jv15086             ","","38","","","PL980     ","","","","1712122","","","1"
"10/25/2019 12:00:00 AM","1                                                 ","28","","S.17                ","B/No310             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15091             ","","38","","","","","","","1712123","","","1000"
"10/25/2019 12:00:00 AM","1                                                 ","28","","S.18                ","B/No310             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15091             ","","38","","","","","","","1712124","","","1000"
"10/25/2019 12:00:00 AM","1                                                 ","28","","S.96                ","B/No310             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15091             ","","38","","","","","","","1712125","","","1000"
"10/25/2019 12:00:00 AM","1                                                 ","28","","S.104               ","B/No310             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15091             ","","38","","","","","","","1712126","","","1000"
"10/25/2019 12:00:00 AM","1                                                 ","28","","S.20164             ","B/No310             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15091             ","","38","","","","","","","1712127","","","1"
"10/25/2019 12:00:00 AM","1                                                 ","28","","S.160               ","B/No310             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15091             ","","38","","","","","","","1712128","","","200"
"10/25/2019 12:00:00 AM","1                                                 ","28","","S.161               ","B/No310             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15091             ","","38","","","","","","","1712129","","","200"
"10/26/2019 12:00:00 AM","Tank E 30/1                                       ","40","","S.6                 ","REQ387              ","0.00","0.00","0.0000","0.0000","11000.0000","0.00","","","1         ","Jv15092             ","","38","","","","","","","1712130","","","200"
"10/28/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO1216              ","52500.00","7241.38","52500.0000","-3.0000","0.0000","75.43","","","1         ","Jv15093             ","","38","","","PL981     ","","","","1712131","","","200"
"10/28/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.15                ","SO1216              ","52500.00","7241.38","52500.0000","-3.0000","0.0000","75.43","","","1         ","Jv15093             ","","38","","","PL981     ","","","","1712132","","","1"
"10/28/2019 12:00:00 AM","183 kgs Bitumen 80/100                            ","30","1010783             ","S.16                ","LPO612              ","869616.00","119947.03","869616.0000","72.0000","0.0000","12078.00","","","1         ","Jv15099             ","","38","","","GRN448    ","","","","1712133","","","183"
"10/28/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO1217              ","160000.00","22068.97","160000.0000","-10.0000","0.0000","68.97","","","1         ","Jv15101             ","","38","","","PL982     ","","","","1712134","","","200"
"10/28/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.15                ","SO1217              ","160000.00","22068.97","160000.0000","-10.0000","0.0000","68.97","","","1         ","Jv15101             ","","38","","","PL982     ","","","","1712135","","","1"
"10/29/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO1218              ","34800.00","4800.00","34800.0000","-2.0000","0.0000","75.00","","","1         ","Jv15104             ","","38","","","PL983     ","","","","1712136","","","200"
"10/29/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.15                ","SO1218              ","34800.00","4800.00","34800.0000","-2.0000","0.0000","75.00","","","1         ","Jv15104             ","","38","","","PL983     ","","","","1712137","","","1"
"10/25/2019 12:00:00 AM","Drum Empties                                      ","30","1010786             ","S.15                ","LPO613              ","60000.00","0.00","60000.0000","60.0000","0.0000","1000.00","","","1         ","Jv15110             ","","38","","","GRN449    ","","","","1712138","","","1"
"10/25/2019 12:00:00 AM","Drum Empties                                      ","30","1010789             ","S.15                ","LPO614              ","100000.00","0.00","100000.0000","100.0000","0.0000","1000.00","","","1         ","Jv15114             ","","38","","","GRN450    ","","","","1712139","","","1"
"10/30/2019 12:00:00 AM","183 kgs Bitumen 80/100                            ","19","","S.16                ","SO1220              ","58560.00","8077.24","58560.0000","-4.0000","0.0000","68.97","","","1         ","Jv15126             ","","38","","","PL984     ","","","","1712140","","","183"
"11/1/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO1222              ","170000.00","23448.28","170000.0000","-10.0000","0.0000","73.28","","","1         ","Jv15133             ","","39","","","PL985     ","","","","1712141","","","200"
"11/1/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.15                ","SO1222              ","170000.00","23448.28","170000.0000","-10.0000","0.0000","73.28","","","1         ","Jv15133             ","","39","","","PL985     ","","","","1712142","","","1"
"10/31/2019 12:00:00 AM","Diesel                                            ","30","1010792             ","S.113               ","LPO615              ","190000.00","0.00","190000.0000","2000.0000","0.0000","95.00","","","1         ","Jv15136             ","","39","","","GRN451    ","","","","1712143","","","1"
"11/1/2019 12:00:00 AM","Drum Empties                                      ","30","1010795             ","S.15                ","LPO616              ","100000.00","0.00","100000.0000","100.0000","0.0000","1000.00","","","1         ","Jv15140             ","","39","","","GRN452    ","","","","1712144","","","1"
"11/2/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO1223              ","153000.00","21103.45","153000.0000","-9.0000","0.0000","73.28","","","1         ","Jv15142             ","","39","","","PL986     ","","","","1712145","","","200"
"11/2/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.15                ","SO1223              ","153000.00","21103.45","153000.0000","-9.0000","0.0000","73.28","","","1         ","Jv15142             ","","39","","","PL986     ","","","","1712146","","","1"
"11/1/2019 12:00:00 AM","Redicote EM 44                                    ","30","1010798             ","S.160               ","LPO617              ","151380.00","20880.00","151380.0000","0.0000","180.0000","841.00","","","1         ","Jv15146             ","","39","","","GRN453    ","","","","1712147","","","200"
"10/15/2019 12:00:00 AM","Tank 10/1                                         ","26","","S.16                ","WRK288              ","0.00","0.00","0.0000","-250.0000","0.0000","0.00","","","1         ","Jv15148             ","","38","","","","","","","1712148","","","183"
"11/1/2019 12:00:00 AM","183 kgs Bitumen 80/100                            ","30","1010801             ","S.16                ","LPO619              ","1751310.00","241560.00","1751310.0000","145.0000","0.0000","12078.00","","","1         ","Jv15149             ","","39","","","GRN454    ","","","","1712149","","","183"
"11/4/2019 12:00:00 AM","Drum Empties                                      ","30","1010804             ","S.15                ","LPO620              ","100000.00","0.00","100000.0000","100.0000","0.0000","1000.00","","","1         ","Jv15244             ","","39","","","GRN455    ","","","","1712150","","","1"
"10/31/2019 12:00:00 AM","1                                                 ","28","","S.17                ","B/No311             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15251             ","","38","","","","","","","1712151","","","1000"
"10/31/2019 12:00:00 AM","1                                                 ","28","","S.18                ","B/No311             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15251             ","","38","","","","","","","1712152","","","1000"
"10/31/2019 12:00:00 AM","1                                                 ","28","","S.96                ","B/No311             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15251             ","","38","","","","","","","1712153","","","1000"
"10/31/2019 12:00:00 AM","1                                                 ","28","","S.104               ","B/No311             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15251             ","","38","","","","","","","1712154","","","1000"
"10/31/2019 12:00:00 AM","1                                                 ","28","","S.160               ","B/No311             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15251             ","","38","","","","","","","1712155","","","200"
"10/31/2019 12:00:00 AM","Tank E 30/2                                       ","40","","S.7                 ","REQ388              ","0.00","0.00","0.0000","0.0000","11000.0000","0.00","","","1         ","Jv15252             ","","38","","","","","","","1712156","","","200"
"11/2/2019 12:00:00 AM","1                                                 ","28","","S.17                ","B/No312             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15253             ","","39","","","","","","","1712157","","","1000"
"11/2/2019 12:00:00 AM","1                                                 ","28","","S.18                ","B/No312             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15253             ","","39","","","","","","","1712158","","","1000"
"11/2/2019 12:00:00 AM","1                                                 ","28","","S.96                ","B/No312             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15253             ","","39","","","","","","","1712159","","","1000"
"11/2/2019 12:00:00 AM","1                                                 ","28","","S.104               ","B/No312             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15253             ","","39","","","","","","","1712160","","","1000"
"11/2/2019 12:00:00 AM","1                                                 ","28","","S.160               ","B/No312             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15253             ","","39","","","","","","","1712161","","","200"
"1/16/2019 12:00:00 AM","Production Cutback                                ","16","","S.7                 ","146                 ","","","","0.0000","-4256000.0000","0.00","","","1         ","146                 ","","29","","","","","","","1712162","","","200"
"1/16/2019 12:00:00 AM","Production Cutback                                ","16","","S.24                ","146                 ","","","","0.0000","4256000.0000","0.00","","","1         ","146                 ","","29","","","","","","","1712163","","","183"
"11/2/2019 12:00:00 AM","Tank E 30/2                                       ","40","","S.7                 ","REQ389              ","0.00","0.00","0.0000","0.0000","14000.0000","0.00","","","1         ","Jv15254             ","","39","","","","","","","1712164","","","200"
"11/5/2019 12:00:00 AM","1                                                 ","28","","S.17                ","B/No313             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15255             ","","39","","","","","","","1712165","","","1000"
"11/5/2019 12:00:00 AM","1                                                 ","28","","S.18                ","B/No313             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15255             ","","39","","","","","","","1712166","","","1000"
"11/5/2019 12:00:00 AM","1                                                 ","28","","S.96                ","B/No313             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15255             ","","39","","","","","","","1712167","","","1000"
"11/5/2019 12:00:00 AM","1                                                 ","28","","S.104               ","B/No313             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15255             ","","39","","","","","","","1712168","","","1000"
"11/5/2019 12:00:00 AM","1                                                 ","28","","S.160               ","B/No313             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv15255             ","","39","","","","","","","1712169","","","200"
"11/5/2019 12:00:00 AM","Tank E 30/2                                       ","40","","S.7                 ","REQ390              ","0.00","0.00","0.0000","0.0000","7500.0000","0.00","","","1         ","Jv15256             ","","39","","","","","","","1712170","","","200"
"11/5/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO1224              ","800000.00","110344.83","800000.0000","-50.0000","0.0000","68.97","","","1         ","Jv15257             ","","39","","","PL987     ","","","","1712171","","","200"
"11/5/2019 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.15                ","SO1224              ","800000.00","110344.83","800000.0000","-50.0000","0.0000","68.97","","","1         ","Jv15257             ","","39","","","PL987     ","","","","1712172","","","1"
