"itemcode","StockIn","cost","StockOut","StockBalance","rowid","journal","GRN","PartPerUnit"
"S.150               ","513","37.416558","0","513","721654","Jv28940             ","B/No906             ",""
"S.99                ","601","30.633708","0","601","721655","Jv28941             ","B/No884             ",""
"S.35                ","0","118.060073","0","0","721656","Jv28942             ","B/No850             ",""
"S.99                ","-14","42.009643","0","-14","721657","Jv28943             ","B/No909             ",""
"S.99                ","1725","32.4865","0","1725","721658","Jv28944             ","B/No890             ",""
"S.99                ","920","28.924018","0","920","721659","Jv28945             ","B/No870             ",""
"S.35                ","-90","125.87664","0","-90","721660","Jv28946             ","B/No846             ",""
"S.35                ","-31","123.014908","0","-31","721661","Jv28947             ","B/No843             ",""
"S.95                ","6","104.281692","0","6","721662","Jv28948             ","B/No871             ",""
"S.95                ","-110","206.237143","0","-110","721663","Jv28949             ","B/No841             ",""
"S.9                 ","-200","65.458261","0","-200","721664","Jv28950             ","B/No804             ",""
"S.95                ","-41","118.232087","0","-41","721665","Jv28951             ","B/No810             ",""
"S.99                ","3970","37.95208","0","3970","721666","Jv28952             ","B/No808             ",""
"S.9                 ","300","57.876","0","300","721667","Jv28953             ","B/No844             ",""
"S.60185             ","84","30.30197","0","84","721668","Jv28954             ","B/No864             ",""
"S.95                ","60","99.139474","0","60","721669","Jv28955             ","B/No845             ",""
"S.60206             ","0","69.143434","0","0","721670","Jv28956             ","B/No907             ",""
"S.60185             ","326","25.243097","0","326","721671","Jv28989             ","B/No948             ",""
"S.160               ","180","850","0","180","721672","Jv29014             ","LPO1416             ","1"
"S.142               ","210","725","0","210","721673","Jv29014             ","LPO1416             ","1"
"S.15                ","10","900","0","10","721674","Jv29089             ","LPO1420             ","1"
"S.15                ","10","900","0","10","721675","Jv29105             ","LPO1421             ","1"
"S.103               ","440","29.56","0","440","721754","Jv29418             ","B/No969             ",""
"S.103               ","0","29.56","0","0","721755","Jv29419             ","B/No969             ",""
"S.60166             ","564.3","33.008081","0","564.3","721756","Jv29420             ","B/No970             ",""
"S.60166             ","-124.3","42.332864","0","-124.3","721757","Jv29421             ","B/No970             ",""
"S.7                 ","12460","41.901836","0","12460","721758","Jv29423             ","B/No971             ",""
"S.7                 ","40","41.76775","0","40","721759","Jv29424             ","B/No971             ",""
"S.7                 ","12460","41.752719","0","12460","721760","Jv29432             ","B/No972             ",""
"S.7                 ","40","41.61911","0","40","721761","Jv29433             ","B/No972             ",""
"S.6                 ","-257","50.236233","0","-257","721762","Jv29434             ","B/No955             ",""
"S.6                 ","-1258","55.156624","0","-1258","721763","Jv29435             ","B/No954             ",""
"S.6                 ","131","42.581516","0","131","721764","Jv29436             ","B/No911             ",""
"S.6                 ","-460","39.96697","0","-460","721765","Jv29437             ","B/No903             ",""
"S.6                 ","150","38.559391","0","150","721766","Jv29438             ","B/No908             ",""
"S.6                 ","0","37.558","0","0","721767","Jv29441             ","B/No899             ",""
"S.6                 ","1437","29.535727","0","1437","721768","Jv29442             ","B/No894             ",""
"S.6                 ","0","37.558","0","0","721769","Jv29443             ","B/No892             ",""
"S.6                 ","40","33.138067","0","40","721770","Jv29444             ","B/No885             ",""
"S.6                 ","-3164","49.347184","0","-3164","721771","Jv29445             ","B/No887             ",""
"S.6                 ","140","38.559427","0","140","721772","Jv29446             ","B/No883             ",""
"S.6                 ","0","37.558","0","0","721773","Jv29447             ","B/No878             ",""
"S.6                 ","-711","35.844791","0","-711","721774","Jv29448             ","B/No873             ",""
"S.6                 ","0","37.558","0","0","721775","Jv29449             ","B/No867             ",""
"S.6                 ","-63.8","31.239315","0","-63.8","721776","Jv29450             ","B/No865             ",""
"S.6                 ","0","37.558","0","0","721777","Jv29451             ","B/No859             ",""
"S.6                 ","40","38.063781","0","40","721778","Jv29452             ","B/No854             ",""
"S.6                 ","60","37.458","0","60","721779","Jv29453             ","B/No851             ",""
"S.6                 ","-61","39.125303","0","-61","721780","Jv29454             ","B/No847             ",""
"S.6                 ","-52","66.849303","0","-52","721781","Jv29455             ","B/No838             ",""
"S.6                 ","-868","40.009434","0","-868","721782","Jv29456             ","B/No831             ",""
"S.6                 ","-960","44.680427","0","-960","721783","Jv29457             ","B/No830             ",""
"S.6                 ","0","37.558","0","0","721784","Jv29458             ","B/No817             ",""
"S.6                 ","-2211","50.446474","0","-2211","721785","Jv29459             ","B/No803             ",""
"S.15                ","20","750","0","20","721786","Jv29497             ","LPO1439             ","1"
"S.15                ","99","1250.5050505051","0","99","721787","Jv29499             ","LPO1441             ","1"
"S.122               ","11","1000","0","11","721788","Jv29502             ","LPO1442             ","1"
"S.9                 ","16000","74.20175","0","16000","721789","Jv29503             ","B/No973             ",""
"S.9                 ","600","71.519759","0","600","721790","Jv29505             ","B/No973             ",""
"S.13                ","5000","105","0","5000","721791","Jv29506             ","LPO1443             ","1"
"S.113               ","2000","108","0","2000","721792","Jv29506             ","LPO1443             ","1"
"S.122               ","120","1241.6666666667","0","120","721793","Jv29509             ","LPO1444             ","1"
"S.6                 ","6734","0.402209","0","6734","721794","Jv29512             ","B/No811             ",""
"S.6                 ","3368","0.389802","0","3368","721795","Jv29513             ","B/No812             ",""
"S.6                 ","10057","37.121167","0","10057","721796","Jv29515             ","B/No974             ",""
"S.6                 ","-57","37.332758","0","-57","721797","Jv29516             ","B/No974             ",""
"S.60209             ","124","93","0","124","721798","Jv29527             ","LPO1445             ","1"
"S.60210             ","115","495","0","115","721799","Jv29527             ","LPO1445             ","1"
"S.60211             ","181","495","0","181","721800","Jv29527             ","LPO1445             ","1"
"S.60212             ","180","495","0","180","721801","Jv29527             ","LPO1445             ","1"
"S.60207             ","259","93","0","259","721802","Jv29527             ","LPO1445             ","1"
"S.60208             ","120","93","0","120","721803","Jv29527             ","LPO1445             ","1"
"S.99                ","6014.7","41.93948","0","6014.7","721804","Jv29542             ","B/No976             ",""
"S.99                ","-14.7","42.042231","0","-14.7","721805","Jv29543             ","B/No976             ",""
"S.13                ","3000","108","0","3000","721806","Jv29548             ","LPO1447             ","1"
"S.15                ","148","1233.7837837838","0","148","721807","Jv29576             ","LPO1448             ","1"
"S.60207             ","195","93","0","195","721808","Jv29579             ","LPO1449             ","1"
"S.60208             ","177","93","0","177","721809","Jv29579             ","LPO1449             ","1"
"S.60209             ","149","93","0","149","721810","Jv29579             ","LPO1449             ","1"
"S.13                ","10000","97.222222","0","10000","721811","Jv29592             ","LPO1450             ","1"
"S.113               ","2000","100","0","2000","721812","Jv29592             ","LPO1450             ","1"
"S.15                ","2","900","0","2","721813","Jv29594             ","LPO1451             ","1"
"S.60213             ","1037","50","0","1037","721814","Jv29596             ","LPO1452             ","1"
"S.6                 ","200","31.204","0","200","721815","Jv29599             ","B/No977             ",""
"S.6                 ","1000","31.204","0","1000","721816","Jv29675             ","B/No978             ",""
"S.6                 ","0","31.204","0","0","721817","Jv29676             ","B/No978             ",""
"S.87                ","140","155.172414","0","140","721818","Jv29778             ","LPO1454             ","1"
"S.144               ","80","159.482759","0","80","721819","Jv29778             ","LPO1454             ","1"
"S.95                ","240","112.519167","0","240","721820","Jv29780             ","B/No979             ",""
"S.95                ","-20","122.748182","0","-20","721821","Jv29781             ","B/No979             ",""
"S.60213             ","825","68.181818","0","825","721822","Jv29792             ","LPO1455             ","1"
"S.60214             ","1037","64.464802","0","1037","721823","Jv29792             ","LPO1455             ","1"
"S.60215             ","1050","64.285714","0","1050","721824","Jv29792             ","LPO1455             ","1"
"S.60211             ","156","495","0","156","721896","Jv30318             ","LPO1478             ","1"
"S.35                ","188","135.727979","0","188","721897","Jv30341             ","B/No1015            ",""
"S.35                ","0","148.68133","0","0","721898","Jv30342             ","B/No1015            ",""
"S.9                 ","9220","77.291367","0","9220","721899","Jv30343             ","B/No1016            ",""
"S.9                 ","-20","77.459391","0","-20","721900","Jv30344             ","B/No1016            ",""
"S.6                 ","11001","48.204291","0","11001","721901","Jv30345             ","B/No1017            ",""
"S.6                 ","-1","48.208673","0","-1","721902","Jv30346             ","B/No1017            ",""
"S.7                 ","14062","46.145868","0","14062","721903","Jv30347             ","B/No1018            ",""
"S.7                 ","-62","46.350229","0","-62","721904","Jv30348             ","B/No1018            ",""
"S.93                ","100","82","0","100","721905","Jv30354             ","LPO1479             ","1"
"S.90                ","200","485","0","200","721906","Jv30354             ","LPO1479             ","1"
"S.87                ","100","146.551724","0","100","721907","Jv30363             ","LPO1483             ","1"
"S.113               ","5000","100","0","5000","721908","Jv30405             ","LPO1484             ","1"
"S.161               ","1","725","0","1","721909","Jv30507             ","LPO1474             ","210"
"S.6                 ","10738","57.411362","0","10738","721910","Jv30509             ","B/No1019            ",""
"S.6                 ","262","56.043927","0","262","721911","Jv30510             ","B/No1019            ",""
"S.15                ","12","950","0","12","721912","Jv30548             ","LPO1485             ","1"
"S.16                ","10920","60.344828","0","10920","721913","Jv30550             ","LPO1486             ","1"
"S.60210             ","128","495","0","128","721914","Jv30560             ","LPO1487             ","1"
"S.60211             ","112","495","0","112","721915","Jv30560             ","LPO1487             ","1"
"S.60212             ","32","495","0","32","721916","Jv30560             ","LPO1487             ","1"
"S.60208             ","100","93","0","100","721917","Jv30560             ","LPO1487             ","1"
"S.15                ","50","1260","0","50","721918","Jv30669             ","LPO1488             ","1"
"S.161               ","420","725","0","420","721919","Jv30677             ","LPO1490             ","1"
"S.7                 ","12784","61.801408","0","12784","721920","Jv30696             ","B/No1020            ",""
"S.7                 ","216","60.774554","0","216","721921","Jv30697             ","B/No1020            ",""
"S.7                 ","13233","62.970241","0","13233","721922","Jv30730             ","B/No1021            ",""
"S.7                 ","-233","64.098862","0","-233","721923","Jv30731             ","B/No1021            ",""
"S.7                 ","8803","51.918201","0","8803","721924","Jv30732             ","B/No1022            ",""
"S.7                 ","-803","57.12949","0","-803","721925","Jv30733             ","B/No1022            ",""
"S.7                 ","3540","61.459458","0","3540","721926","Jv30744             ","B/No1024            ",""
"S.7                 ","-40","62.161851","0","-40","721927","Jv30745             ","B/No1024            ",""
"S.103               ","539","95.265176","0","539","721928","Jv30759             ","B/No1025            ",""
"S.60185             ","1191.4","71.705117","0","1191.4","721929","Jv30760             ","B/No1026            ",""
"S.60185             ","568.5","79.609974","0","568.5","721930","Jv30761             ","B/No1027            ",""
"S.60185             ","71.5","70.716047","0","71.5","721931","Jv30762             ","B/No1027            ",""
"S.60185             ","96.6","66.327233","0","96.6","721932","Jv30763             ","B/No1026            ",""
"S.103               ","-158.9","135.090581","0","-158.9","721933","Jv30764             ","B/No1025            ",""
"S.6                 ","10000","31.204","0","10000","721934","Jv30940             ","B/No1028            ",""
"S.6                 ","0","31.204","0","0","721935","Jv30942             ","B/No1028            ",""
"S.6                 ","2000","31.204","0","2000","721936","Jv30951             ","B/No1029            ",""
"S.6                 ","0","31.204","0","0","721937","Jv30952             ","B/No1029            ",""
"S.60212             ","65","495","0","65","721938","Jv31089             ","LPO1491             ","1"
"S.60209             ","76","93","0","76","721939","Jv31089             ","LPO1491             ","1"
"S.60207             ","110","93","0","110","721940","Jv31089             ","LPO1491             ","1"
"S.15                ","67","1244.776119403","0","67","721941","Jv31097             ","LPO1492             ","1"
"S.15                ","50","1260","0","50","721942","Jv31099             ","LPO1493             ","1"
"S.15                ","80","1125","0","80","721943","Jv31101             ","LPO1494             ","1"
"S.87                ","360","155.172414","0","360","721944","Jv31107             ","LPO1495             ","1"
"S.60216             ","228","98.684211","0","228","721945","Jv31110             ","LPO1496             ","1"
"S.144               ","160","140","0","160","721946","Jv31136             ","LPO1497             ","1"
"S.120               ","50","73.275862","0","50","721947","Jv31144             ","LPO1499             ","183"
"S.35                ","1162.05","95.288499","0","1162.05","721948","Jv31156             ","B/No1030            ",""
"S.35                ","-62.05","100.663636","0","-62.05","721949","Jv31160             ","B/No1030            ",""
"S.7                 ","12410","43.206972","0","12410","721950","Jv31161             ","B/No1031            ",""
"S.7                 ","-11210","446.8321","0","-11210","721951","Jv31162             ","B/No1031            ",""
"S.6                 ","1000","402.247","0","1000","721952","Jv31163             ","B/No1032            ",""
"S.6                 ","0","402.247","0","0","721953","Jv31164             ","B/No1032            ",""
"S.120               ","145","73.275862","0","145","721954","Jv31168             ","LPO1500             ","183"
"S.120               ","50","73.275862","0","50","721955","Jv31210             ","LPO1503             ","183"
"S.17                ","280","119","0","280","721956","Jv31216             ","LPO1505             ","1"
"S.120               ","50","73.275862","0","50","721957","Jv31233             ","LPO1508             ","183"
"S.120               ","18","64.655172","0","18","721958","Jv31239             ","LPO1509             ","182"
"S.120               ","10","64.655172","0","10","721959","Jv31241             ","LPO1510             ","178"
"S.113               ","10000","100","0","10000","721960","Jv31243             ","LPO1506             ","1"
"S.7                 ","12410","58.454698","0","12410","721961","Jv31270             ","B/No1033            ",""
"S.15                ","50","1240","0","50","721962","Jv31296             ","LPO1511             ","1"
"S.122               ","76","1292.1052631579","0","76","721963","Jv31296             ","LPO1511             ","1"
"S.60220             ","25","460","0","25","721964","Jv31385             ","LPO1512             ","1"
"S.160               ","40","1077.59","0","40","721965","Jv31408             ","LPO1514             ","1"
"S.13                ","300","95.833333","0","300","721966","Jv31421             ","LPO1515             ","1"
"S.9                 ","630","73.071429","0","630","721967","Jv31423             ","B/No1040            ",""
"S.6                 ","11328","49.797415","0","11328","721968","Jv31427             ","B/No1041            ",""
"S.7                 ","13323","53.547618","0","13323","721969","Jv31428             ","B/No1042            ",""
"S.60192             ","10229","47.867975","0","10229","721970","Jv31441             ","B/No1043            ",""
"S.35                ","15","180","0","15","721971","Jv31474             ","B/No1044            ",""
"S.13                ","10000","91.018519","0","10000","721972","Jv31516             ","LPO1518             ","1"
"S.9                 ","21800","72.977064","0","21800","721973","Jv31518             ","B/No1046            ",""
"S.60166             ","1220","81.345556","0","1220","721974","Jv31537             ","B/No1047            ",""
"S.103               ","459.9","78.632731","0","459.9","721975","Jv31538             ","B/No1048            ",""
"S.60185             ","560.9","65.713296","0","560.9","721976","Jv31539             ","B/No1049            ",""
"S.103               ","1276.1","66.092232","0","1276.1","721977","Jv31540             ","B/No1050            ",""
"S.160               ","40","1077.586207","0","40","721978","Jv31555             ","LPO1519             ","1"
"S.6                 ","10623","32.212564","0","10623","721979","Jv31582             ","B/No1052            ",""
"S.15                ","7","950","0","7","721980","Jv31690             ","LPO1513             ","1"
"S.60212             ","350","495","0","350","721981","Jv31703             ","LPO1520             ","1"
"S.143               ","2","7896.551724","0","2","721982","Jv31723             ","LPO1521             ","1"
"S.60173             ","28","11056.034483","0","28","721983","Jv31737             ","LPO1523             ","1"
"S.60216             ","500","100","0","500","721984","Jv31739             ","LPO1524             ","1"
"S.60173             ","15","11676.954023","0","15","721985","Jv31741             ","LPO1526             ","1"
"S.144               ","160","140","0","160","721986","Jv31743             ","LPO1527             ","1"
"S.60173             ","18","11767.241379","0","18","721987","Jv31745             ","LPO1522             ","1"
"S.87                ","380","155.172414","0","380","721988","Jv31749             ","LPO1528             ","1"
"S.13                ","6000","91.277778","0","6000","721989","Jv31758             ","LPO1530             ","1"
"S.15                ","8","950","0","8","721990","Jv31775             ","LPO1513             ","1"
"S.122               ","72","1100","0","72","721991","Jv31778             ","LPO1531             ","1"
"S.35                ","1040","124.170192","0","1040","721992","Jv31788             ","B/No1053            ",""
"S.35                ","60","117.397273","0","60","721993","Jv31789             ","B/No1053            ",""
"S.60185             ","1175","78.144655","0","1175","721994","Jv31861             ","B/No1054            ",""
"S.60185             ","560","75.581975","0","560","721995","Jv31867             ","B/No1055            ",""
"S.60185             ","1146","79.156161","0","1146","721996","Jv31868             ","B/No1056            ",""
"S.60185             ","560","78.360696","0","560","721997","Jv31869             ","B/No1057            ",""
"S.60185             ","0","78.360696","0","0","721998","Jv31870             ","B/No1057            ",""
"S.9                 ","7870.8","72.876887","0","7870.8","721999","Jv31872             ","B/No1058            ",""
"S.9                 ","5609.2","42.551884","0","5609.2","722000","Jv31873             ","B/No1058            ",""
"S.103               ","1180","53.358871","0","1180","722001","Jv31877             ","B/No1059            ",""
"S.15                ","38","1113.1578947368","0","38","722002","Jv31878             ","LPO1532             ","1"
"S.60185             ","1280","41.798187","0","1280","722003","Jv31883             ","B/No1060            ",""
"S.103               ","540","40.496944","0","540","722004","Jv31887             ","B/No1061            ",""
"S.60185             ","159.1","51.192483","0","159.1","722005","Jv31888             ","B/No1049            ",""
"S.6                 ","10001.5","41.585766","0","10001.5","722006","Jv31898             ","B/No1062            ",""
"S.15                ","82","1060.9756097561","0","82","722007","Jv31900             ","LPO1534             ","1"
"S.15                ","73","1100","0","73","722008","Jv31949             ","LPO1535             ","1"
"S.160               ","40","1250","0","40","722009","Jv31952             ","LPO1536             ","1"
"S.137               ","40","1250","0","40","722010","Jv31952             ","LPO1536             ","1"
"S.161               ","80","1250","0","80","722011","Jv31957             ","LPO1538             ","1"
"S.60222             ","40","362.327586","0","40","722012","Jv31965             ","LPO1539             ","1"
"S.60223             ","4","519.827586","0","4","722013","Jv31965             ","LPO1539             ","1"
"S.60224             ","44.4","368.87482","0","44.4","722014","Jv31967             ","B/No1063            ",""
"S.40164             ","8918","60.344828","0","8918","722015","Jv31991             ","LPO1540             ","1"
"S.6                 ","10726","35.031404","0","10726","722016","Jv31993             ","B/No1065            ",""
"S.160               ","32","1562.5","0","32","722017","Jv32068             ","LPO1541             ","1"
"S.7                 ","12729","37.660115","0","12729","722018","Jv32070             ","B/No1066            ",""
"S.6                 ","8000","33.994","0","8000","722019","Jv32071             ","B/No1067            ",""
"S.6                 ","400","33.994","0","400","722020","Jv32073             ","B/No1068            ",""
"S.103               ","1480","33.918899","0","1480","722021","Jv32081             ","B/No1069            ",""
"S.60185             ","1158.3","18.333092","0","1158.3","722022","Jv32082             ","B/No1070            ",""
"S.15                ","20","950","0","20","722023","Jv32094             ","LPO1543             ","1"
"S.60216             ","4","100","0","4","722024","Jv32132             ","LPO1544             ","25"
"S.15                ","15","950","0","15","722025","Jv32280             ","LPO1545             ","1"
"S.15                ","13","950","0","13","722026","Jv32282             ","LPO1546             ","1"
"S.103               ","1300","39.643154","0","1300","722027","Jv32305             ","B/No1072            ",""
"S.13                ","10000","90.740741","0","10000","722028","Jv32306             ","LPO1548             ","1"
"S.60173             ","27","73.275862","0","27","722029","Jv32308             ","LPO1547             ","183"
"S.9                 ","9051","76.080599","0","9051","722030","Jv32332             ","B/No1073            ",""
"S.9                 ","200","80.5","0","200","722031","Jv32333             ","B/No1074            ",""
"S.15                ","10","950","0","10","722032","Jv32349             ","LPO1549             ","1"
"S.60216             ","950","100","0","950","722033","Jv32367             ","LPO1550             ","1"
"S.144               ","320","140","0","320","722034","Jv32369             ","LPO1551             ","1"
"S.87                ","800","138.793103","0","800","722035","Jv32384             ","LPO1552             ","1"
"S.35                ","1080","124.999074","0","1080","722036","Jv32385             ","B/No1075            ",""
"S.35                ","860","124.898837","0","860","722037","Jv32390             ","B/No1076            ",""
"S.6                 ","6005.7","58.815645","0","6005.7","722038","Jv32413             ","B/No1077            ",""
"S.9                 ","9851","75.627398","0","9851","722039","Jv32414             ","B/No1078            ",""
"S.15                ","100","1250","0","100","722040","Jv32427             ","LPO1553             ","1"
"S.15                ","100","1000","0","100","722041","Jv32438             ","LPO1554             ","1"
"S.60216             ","100","100","0","100","722042","Jv32440             ","LPO1555             ","1"
"S.160               ","180","915","0","180","722043","Jv32492             ","LPO1556             ","1"
"S.15                ","11","950","0","11","722044","Jv32494             ","LPO1558             ","1"
"S.144               ","400","140","0","400","722045","Jv32520             ","LPO1559             ","1"
"S.144               ","400","140","0","400","722046","Jv32521             ","LPO1560             ","1"
"S.40164             ","12825","66.37931","0","12825","722047","Jv32527             ","LPO1561             ","171"
"S.40164             ","5280","66.37931","0","5280","722048","Jv32534             ","LPO1562             ","176"
"S.6                 ","10681","33.141079","0","10681","722049","Jv32589             ","B/No1079            ",""
"S.6                 ","10016","32.152387","0","10016","722050","Jv32594             ","B/No1080            ",""
"S.6                 ","10104","50.708424","0","10104","722051","Jv32688             ","B/No1083            ",""
"S.15                ","110","1200","0","110","722052","Jv32716             ","LPO1563             ","1"
"S.15                ","110","1200","0","110","722053","Jv32730             ","LPO1564             ","1"
"S.113               ","10000","97.685185","0","10000","722054","Jv32793             ","LPO1565             ","1"
"S.60206             ","16864.74","89.014412","0","16864.74","722055","Jv32897             ","B/No1084            ",""
"S.6                 ","10022.5","52.039304","0","10022.5","722056","Jv32898             ","B/No1086            ",""
"S.6                 ","10183.35","52.111814","0","10183.35","722057","Jv33015             ","B/No1087            ",""
"S.35                ","415","123.012289","0","415","722058","Jv33017             ","B/No1088            ",""
"S.60206             ","11005.89","89.220931","0","11005.89","722059","Jv33024             ","B/No1089            ",""
"S.60206             ","7321.75","80.97727","0","7321.75","722071","Jv33164             ","B/No1090            ",""
"S.60206             ","8012.45","89.220195","0","8012.45","722072","Jv33166             ","B/No1091            ",""
"S.17                ","280","75","0","280","722073","Jv33172             ","LPO1566             ","1"
"S.15                ","39","1200","0","39","722074","Jv33176             ","LPO1569             ","1"
"S.18                ","100","110","0","100","722075","Jv33178             ","LPO1567             ","1"
"S.15                ","15","1200","0","15","722076","Jv33180             ","LPO1570             ","1"
"S.7                 ","12500.1","57.526073","0","12500.1","722077","Jv33218             ","B/No1093            ",""
"S.15                ","267","1200","0","267","722078","Jv33315             ","LPO1571             ","1"
"S.60206             ","8016.7212","89.246483","0","8016.7212","722079","Jv33338             ","B/No1094            ",""
"S.60206             ","5061.55","90.246131","0","5061.55","722080","Jv33341             ","B/No1095            ",""
"S.160               ","180","915","0","180","722081","Jv33372             ","LPO1572             ","1"
"S.6                 ","9732.26","47.012417","0","9732.26","722082","Jv33379             ","B/No1096            ",""
"S.6                 ","3581.18","46.709166","0","3581.18","722083","Jv33380             ","B/No1097            ",""
"S.60206             ","8374.58","90.246666","0","8374.58","722084","Jv33401             ","B/No1098            ",""
"S.87                ","510","137.931034","0","510","722085","Jv33402             ","LPO1573             ","1"
"S.60216             ","725","100","0","725","722086","Jv33406             ","LPO1574             ","1"
"S.144               ","400","150","0","400","722087","Jv33428             ","LPO1577             ","1"
"S.43                ","88","67.241379","0","88","722088","Jv33443             ","LPO1578             ","179"
"S.60206             ","8039.6412","90.248076","0","8039.6412","722089","Jv33452             ","B/No1099            ",""
"S.6                 ","10019.45","48.397104","0","10019.45","722090","Jv33454             ","B/No1100            ",""
"S.35                ","1315","120.885551","0","1315","722091","Jv33455             ","B/No1101            ",""
"S.113               ","800","88.793103","0","800","722092","Jv33466             ","LPO1580             ","1"
"S.13                ","800","88.793103","0","800","722093","Jv33470             ","LPO1581             ","1"
"S.161               ","210","755","0","210","722094","Jv33472             ","LPO1583             ","1"
"S.160               ","180","915","0","180","722095","Jv33472             ","LPO1583             ","1"
"S.10                ","2633.384","77.462084","0","2633.384","722096","Jv33474             ","B/No1102            ",""
"S.60206             ","6534.02","90.247048","0","6534.02","722097","Jv33475             ","B/No1103            ",""
"S.13                ","400","94.444444","0","400","722098","Jv33487             ","LPO1584             ","1"
"S.113               ","10000","97.685185","0","10000","722099","Jv33492             ","LPO1585             ","1"
"S.10                ","1597.312","77.995793","0","1597.312","722100","Jv33498             ","B/No1105            ",""
"S.60211             ","88","495","0","88","722101","Jv33502             ","LPO1586             ","1"
"S.60212             ","92","495","0","92","722102","Jv33502             ","LPO1586             ","1"
"S.60209             ","47","93","0","47","722103","Jv33502             ","LPO1586             ","1"
"S.60208             ","68","93","0","68","722104","Jv33502             ","LPO1586             ","1"
"S.93                ","65","65","0","65","722105","Jv33502             ","LPO1586             ","1"
"S.99                ","6418.56","55.563823","0","6418.56","722106","Jv33506             ","B/No1106            ",""
"S.60206             ","13630.918888","88.955904","0","13630.918888","722107","Jv33508             ","B/No1107            ",""
"S.35                ","160","128.34375","0","160","722108","Jv33538             ","B/No1108            ",""
"S.60185             ","1200","51.161533","0","1200","722109","Jv33545             ","B/No1109            ",""
"S.103               ","580","92.176552","0","580","722110","Jv33546             ","B/No1110            ",""
"S.103               ","532.5","94.485634","0","532.5","722111","Jv33547             ","B/No1111            ",""
"S.16                ","177","67.241379","0","177","722112","Jv33570             ","LPO1588             ","177"
"S.7                 ","12746","44.596367","0","12746","722113","Jv33572             ","B/No1113            ",""
"S.60225             ","13","2600","0","13","722114","Jv33585             ","LPO1576             ","1"
"S.60226             ","14","5400","0","14","722115","Jv33585             ","LPO1576             ","1"
"S.60228             ","24","630","0","24","722116","Jv33585             ","LPO1576             ","1"
"S.60227             ","3","985","0","3","722117","Jv33585             ","LPO1576             ","1"
"S.60229             ","1","1250","0","1","722118","Jv33585             ","LPO1576             ","1"
"S.60230             ","1","720","0","1","722119","Jv33585             ","LPO1576             ","1"
"S.13                ","10000","91.203704","0","10000","722120","Jv33586             ","LPO1589             ","1"
"S.60206             ","8985.7","89.22032","0","8985.7","722121","Jv33591             ","B/No1114            ",""
"S.60206             ","8039.5912","90.246537","0","8039.5912","722122","Jv33592             ","B/No1115            ",""
"S.6                 ","12223.05","51.807104","0","12223.05","722123","Jv33595             ","B/No1116            ",""
"S.6                 ","10447.56","49.237468","0","10447.56","722124","Jv33627             ","B/No1121            ",""
"S.15                ","30","1200","0","30","722125","Jv33701             ","LPO1590             ","1"
"S.60206             ","7537.113","90.246213","0","7537.113","722126","Jv33757             ","B/No1122            ",""
"S.16                ","44","67.241379","0","44","722127","Jv33781             ","LPO1591             ","179"
"S.16                ","14760","67.241379","0","14760","722128","Jv33815             ","LPO1592             ","1"
"S.6                 ","10663.33","49.503396","0","10663.33","722129","Jv33860             ","B/No1123            ",""
"S.6                 ","11561.32","50.865043","0","11561.32","722130","Jv33867             ","B/No1124            ",""
"S.6                 ","10850.24","50.03405","0","10850.24","722131","Jv33895             ","B/No1125            ",""
"S.9                 ","12696.28","76.54136","0","12696.28","722132","Jv33928             ","B/No1128            ",""
"S.160               ","360","915","0","360","722133","Jv33931             ","LPO1593             ","1"
"S.6                 ","5759.3","52.497221","0","5759.3","722134","Jv33933             ","B/No1129            ",""
"S.60185             ","527","101.478653","0","527","722135","Jv33946             ","B/No1131            ",""
"S.60185             ","1228","86.543844","0","1228","722136","Jv33947             ","B/No1132            ",""
"S.103               ","483.5","98.349307","0","483.5","722137","Jv33948             ","B/No1133            ",""
"S.60185             ","483.5","98.349307","0","483.5","722138","Jv33949             ","B/No1134            ",""
"S.120               ","35","71.038251","0","35","722139","Jv33954             ","LPO1594             ","183"
"S.6                 ","11086.54","50.326302","0","11086.54","722140","Jv33957             ","B/No1135            ",""
"S.7                 ","10585.9992","49.646306","0","10585.9992","722141","Jv33981             ","B/No1136            ",""
"S.60206             ","7823.37","90.283987","0","7823.37","722142","Jv33983             ","B/No1137            ",""
"S.113               ","10000","100.925926","0","10000","722143","Jv34037             ","LPO1595             ","1"
"S.15                ","43","1200","0","43","722144","Jv34039             ","LPO1596             ","1"
"S.15                ","79","1200","0","79","722145","Jv34041             ","LPO1597             ","1"
"S.15                ","52","1200","0","52","722146","Jv34053             ","LPO1598             ","1"
"S.15                ","32","1200","0","32","722147","Jv34127             ","LPO1599             ","1"
"S.15                ","24","1300","0","24","722148","Jv34132             ","LPO1600             ","1"
"S.15                ","11","1000","0","11","722149","Jv34135             ","LPO1601             ","1"
"S.60231             ","40","131.985","0","40","722150","Jv34168             ","B/No1139            ",""
"S.17                ","400","65","0","400","722151","Jv34192             ","LPO1602             ","1"
"S.20164             ","200","18","0","200","722152","Jv34194             ","LPO1605             ","1"
"S.143               ","100","-1875.431034","0","100","722153","Jv34196             ","LPO1606             ","1"
"S.15                ","72","1200","0","72","722154","Jv34254             ","LPO1607             ","1"
"S.60212             ","100","495","0","100","722155","Jv34262             ","LPO1608             ","1"
"S.60209             ","94","93","0","94","722156","Jv34262             ","LPO1608             ","1"
"S.16                ","1368","65","0","1368","722157","Jv34286             ","LPO1609             ","1"
