"Date","Documentno","Documenttype","Accountno","Grossamount","JournalNo","Dimension_One","Dimension_Two","Currency","whtax"
"8/3/2012 12:00:00 AM","1552207             ","20","cr390               ","310.21","J.6147              ","          ","          ","",""
"5/3/2013 12:00:00 AM","INV712              ","20","cr390               ","0.00","J.5832              ","          ","          ","",""
"5/3/2013 12:00:00 AM","INV713              ","20","cr390               ","-11920.00","J.5845              ","          ","          ","",""
"5/31/2012 12:00:00 AM","PV170               ","20","cr390               ","103448.28","J.1303              ","          ","          ","",""
"5/4/2013 12:00:00 AM","INV714              ","20","cr390               ","-11548.00","J.5857              ","          ","          ","",""
"5/31/2012 12:00:00 AM","PV171               ","20","cr390               ","71035.71","J.1304              ","          ","          ","",""
"5/2/2013 12:00:00 AM","000470              ","22","cr379               ","400000.00","J.5862              ","          ","          ","",""
"5/2/2013 12:00:00 AM","000470b             ","22","cr441               ","90000.00","J.5863              ","          ","          ","",""
"5/4/2013 12:00:00 AM","INV715              ","20","cr390               ","0.00","J.5874              ","          ","          ","",""
"5/4/2013 12:00:00 AM","INV716              ","20","cr390               ","0.00","J.5875              ","          ","          ","",""
"6/21/2013 12:00:00 AM","INV831              ","20","cr390               ","-24000.00","J.6451              ","          ","          ","",""
"4/13/2013 12:00:00 AM","INV718              ","20","cr390               ","-28608.00","J.5877              ","          ","          ","",""
"8/15/2012 12:00:00 AM","123                 ","20","cr403               ","-855067.00","J.3350              ","          ","          ","KES",""
"4/4/2013 12:00:00 AM","437                 ","20","cr356               ","-56368.00","J.5451              ","          ","          ","KES",""
"3/15/2013 12:00:00 AM","8694                ","20","cr371               ","-31707.00","J.5182              ","          ","          ","KES",""
"5/31/2012 12:00:00 AM","PV172               ","20","cr390               ","56551.72","J.1305              ","          ","          ","",""
"6/14/2012 12:00:00 AM","80                  ","20","cr390               ","4137.93","J.2094              ","          ","          ","",""
"6/18/2012 12:00:00 AM","PV473               ","20","cr390               ","798756.14","J.1970              ","          ","          ","",""
"6/18/2012 12:00:00 AM","PV474               ","20","cr390               ","1288137.93","J.1971              ","          ","          ","",""
"6/15/2012 12:00:00 AM","82                  ","20","cr390               ","41571.43","J.2096              ","          ","          ","",""
"6/15/2012 12:00:00 AM","82                  ","20","cr390               ","4164.97","J.2096              ","          ","          ","",""
"7/17/2012 12:00:00 AM","85                  ","20","cr390               ","42857.14","J.2099              ","          ","          ","",""
"6/25/2012 12:00:00 AM","91                  ","20","cr390               ","52551.72","J.2106              ","          ","          ","",""
"6/25/2012 12:00:00 AM","91                  ","20","cr390               ","2357.14","J.2106              ","          ","          ","",""
"7/29/2012 12:00:00 AM","PV477               ","20","cr390               ","80000.00","J.1974              ","          ","          ","",""
"7/6/2012 12:00:00 AM","PV646               ","20","cr390               ","69642.86","J.2649              ","          ","          ","",""
"7/10/2012 12:00:00 AM","PV614               ","20","cr390               ","39214.29","J.2491              ","          ","          ","",""
"7/16/2012 12:00:00 AM","PV650               ","20","cr390               ","137241.38","J.2657              ","          ","          ","",""
"7/18/2012 12:00:00 AM","135                 ","20","cr390               ","32142.86","J.2510              ","          ","          ","",""
"7/18/2012 12:00:00 AM","PV671               ","20","cr390               ","55172.41","J.2706              ","          ","          ","",""
"7/18/2012 12:00:00 AM","PV673               ","20","cr390               ","317241.38","J.2716              ","          ","          ","",""
"7/18/2012 12:00:00 AM","PV674               ","20","cr390               ","137931.03","J.2717              ","          ","          ","",""
"7/18/2012 12:00:00 AM","PV677               ","20","cr390               ","55172.41","J.2741              ","          ","          ","",""
"7/18/2012 12:00:00 AM","498                 ","20","cr390               ","9655.17","J.2765              ","          ","          ","",""
"7/19/2012 12:00:00 AM","PV651               ","20","cr390               ","22758.62","J.2661              ","          ","          ","",""
"7/19/2012 12:00:00 AM","PV652               ","20","cr390               ","18068.97","J.2663              ","          ","          ","",""
"7/23/2012 12:00:00 AM","143                 ","20","cr390               ","68965.52","J.2516              ","          ","          ","",""
"7/26/2012 12:00:00 AM","PV632               ","20","cr390               ","9655.17","J.2520              ","          ","          ","",""
"9/4/2012 12:00:00 AM","PT110               ","20","cr390               ","15000.00","J.3465              ","          ","          ","",""
"9/4/2012 12:00:00 AM","che  No 20          ","20","cr390               ","99310.34","J.3471              ","          ","          ","",""
"9/7/2012 12:00:00 AM","PT113               ","20","cr390               ","1071.43","J.3472              ","          ","          ","",""
"9/7/2012 12:00:00 AM","PV936               ","20","cr390               ","14252.14","J.3473              ","          ","          ","",""
"9/10/2012 12:00:00 AM","PV942               ","20","cr390               ","642.86","J.3482              ","          ","          ","",""
"5/23/2013 12:00:00 AM","INV770              ","20","cr390               ","-8096.00","J.6162              ","          ","          ","",""
"5/23/2013 12:00:00 AM","INV771              ","20","cr390               ","-4768.00","J.6165              ","          ","          ","",""
"5/24/2013 12:00:00 AM","INV772              ","20","cr390               ","-2016.00","J.6167              ","          ","          ","",""
"5/24/2013 12:00:00 AM","INV773              ","20","cr390               ","-8160.00","J.6169              ","          ","          ","",""
"5/24/2013 12:00:00 AM","INV774              ","20","cr390               ","-2400.00","J.6171              ","          ","          ","",""
"5/25/2013 12:00:00 AM","INV775              ","20","cr390               ","-94512.00","J.6176              ","          ","          ","",""
"5/25/2013 12:00:00 AM","606                 ","53","cr392               ","65650.00","J.6177              ","          ","          ","KES",""
"5/25/2013 12:00:00 AM","63                  ","53","cr438               ","814350.00","J.6178              ","          ","          ","KES",""
"5/23/2013 12:00:00 AM","P.O429              ","20","cr390               ","46607.14","J.6179              ","          ","          ","KES",""
"4/19/2013 12:00:00 AM","3460                ","20","cr446               ","-11000.00","J.6068              ","          ","          ","KES",""
"5/14/2013 12:00:00 AM","P.O244              ","20","cr425               ","-297282.00","J.6048              ","          ","          ","KES",""
"5/22/2013 12:00:00 AM","P.O419              ","20","cr442               ","-1581000.00","J.6154              ","          ","          ","KES",""
"9/28/2012 12:00:00 AM","GRN 138             ","20","cr398               ","-90200.00","J.3277              ","          ","          ","KES",""
"9/28/2012 12:00:00 AM","GRN 140             ","20","cr398               ","-99000.00","J.3276              ","          ","          ","KES",""
"1/24/2013 12:00:00 AM","INV539              ","20","cr390               ","-126112.00","J.4694              ","          ","          ","",""
"5/25/2013 12:00:00 AM","20130525            ","20","cr349               ","-7000.00","J.6181              ","          ","          ","KES",""
"5/29/2013 12:00:00 AM","P.O430              ","20","cr390               ","19320.00","J.6201              ","          ","          ","KES",""
"5/29/2013 12:00:00 AM","P.O432              ","20","cr441               ","0.00","J.6202              ","          ","          ","KES",""
"5/20/2013 12:00:00 AM","496.                ","53","cr379               ","400000.00","J.6239              ","          ","          ","KES",""
"6/5/2013 12:00:00 AM","INV791              ","20","cr390               ","-84000.00","J.6246              ","          ","          ","",""
"6/5/2013 12:00:00 AM","P.O443              ","20","cr390               ","215424.00","J.6257              ","          ","          ","KES",""
"6/5/2013 12:00:00 AM","P.O445              ","20","cr429               ","-110000.00","J.6258              ","          ","          ","KES",""
"6/5/2013 12:00:00 AM","P.O446              ","20","cr429               ","-110000.00","J.6259              ","          ","          ","KES",""
"6/5/2013 12:00:00 AM","P.O436              ","20","cr429               ","-77000.00","J.6260              ","          ","          ","KES",""
"6/5/2013 12:00:00 AM","P.O435              ","20","cr429               ","-77000.00","J.6261              ","          ","          ","KES",""
"7/17/2013 12:00:00 AM","17072013            ","53","cr442               ","1000000.00","J.6872              ","          ","          ","KES",""
"6/5/2013 12:00:00 AM","P.O438              ","20","cr441               ","0.00","J.6263              ","          ","          ","KES",""
"6/5/2013 12:00:00 AM","P.O439              ","20","cr441               ","0.00","J.6264              ","          ","          ","KES",""
"6/5/2013 12:00:00 AM","INV792              ","20","cr390               ","-5760.00","J.6266              ","          ","          ","",""
"5/31/2013 12:00:00 AM","745                 ","20","cr390               ","1400.00","J.6268              ","          ","          ","",""
"5/31/2013 12:00:00 AM","745                 ","20","cr390               ","85.52","J.6268              ","          ","          ","",""
"6/5/2013 12:00:00 AM","INV793              ","20","cr390               ","-7152.00","J.6270              ","          ","          ","",""
"6/5/2013 12:00:00 AM","INV794              ","20","cr390               ","-83931.00","J.6272              ","          ","          ","",""
"6/6/2013 12:00:00 AM","INV795              ","20","cr390               ","-12000.00","J.6274              ","          ","          ","",""
"6/6/2013 12:00:00 AM","P.O448              ","20","cr390               ","91207.20","J.6278              ","          ","          ","KES",""
"6/6/2013 12:00:00 AM","P.O440              ","20","cr415               ","-10000.00","J.6279              ","          ","          ","KES",""
"6/6/2013 12:00:00 AM","P.O450              ","20","cr390               ","5472.00","J.6280              ","          ","          ","KES",""
"6/6/2013 12:00:00 AM","P.O451              ","20","cr390               ","19320.00","J.6281              ","          ","          ","KES",""
"6/6/2013 12:00:00 AM","P.O452              ","20","cr390               ","136961.28","J.6283              ","          ","          ","KES",""
"1/8/2013 12:00:00 AM","INV487              ","20","cr390               ","0.00","J.4421              ","          ","          ","",""
"6/6/2013 12:00:00 AM","INV797              ","20","cr390               ","-119902.00","J.6287              ","          ","          ","",""
"6/6/2013 12:00:00 AM","INV798              ","20","cr390               ","-4768.00","J.6291              ","          ","          ","",""
"6/6/2013 12:00:00 AM","INV800              ","20","cr390               ","-6272.00","J.6296              ","          ","          ","",""
"6/7/2013 12:00:00 AM","20130606            ","53","cr442               ","2000000.00","J.6305              ","          ","          ","KES",""
"5/25/2013 12:00:00 AM","INV776              ","20","cr390               ","0.00","J.6300              ","          ","          ","",""
"7/6/2013 12:00:00 AM","89                  ","53","cr441               ","856008.00","J.6306              ","          ","          ","KES",""
"6/6/2013 12:00:00 AM","20130607            ","53","cr379               ","435000.00","J.6307              ","          ","          ","KES",""
"7/8/2013 12:00:00 AM","P.O489              ","20","cr390               ","72800.00","J.6731              ","          ","          ","KES",""
"6/4/2013 12:00:00 AM","P.O455              ","20","cr390               ","260592.00","J.6312              ","          ","          ","KES",""
"6/4/2013 12:00:00 AM","P.O444              ","20","cr390               ","152000.00","J.6313              ","          ","          ","KES",""
"6/7/2013 12:00:00 AM","INVS808             ","20","cr390               ","0.00","J.6315              ","          ","          ","",""
"6/7/2013 12:00:00 AM","INV809              ","20","cr390               ","-9536.00","J.6317              ","          ","          ","",""
"5/31/2013 12:00:00 AM","20130608            ","53","cr349               ","11000.00","J.6321              ","          ","          ","KES",""
"6/10/2013 12:00:00 AM","INV812              ","20","cr390               ","0.00","J.6338              ","          ","          ","",""
"6/10/2013 12:00:00 AM","INV813              ","20","cr390               ","-50640.00","J.6344              ","          ","          ","",""
"5/3/2013 12:00:00 AM","1613                ","20","cr390               ","499.03","J.6353              ","          ","          ","",""
"6/5/2013 12:00:00 AM","1616                ","20","cr390               ","188.97","J.6356              ","          ","          ","",""
"6/5/2013 12:00:00 AM","1616                ","20","cr390               ","24.14","J.6356              ","          ","          ","",""
"6/11/2013 12:00:00 AM","INV814              ","20","cr390               ","-759.00","J.6365              ","          ","          ","",""
"6/11/2013 12:00:00 AM","INV815              ","20","cr390               ","-7040.00","J.6367              ","          ","          ","",""
"4/1/2013 12:00:00 AM","B33                 ","22","cr375               ","236044.00","J.6368              ","          ","          ","",""
"6/11/2013 12:00:00 AM","P.O458              ","20","cr390               ","221986.21","J.6369              ","          ","          ","KES",""
"6/14/2013 12:00:00 AM","83                  ","53","cr441               ","804700.00","J.6370              ","          ","          ","KES",""
"6/14/2013 12:00:00 AM","84                  ","53","cr441               ","804700.00","J.6371              ","          ","          ","KES",""
"6/11/2013 12:00:00 AM","INV816              ","20","cr390               ","-96000.00","J.6372              ","          ","          ","",""
"6/11/2013 12:00:00 AM","INV817              ","20","cr390               ","-10112.00","J.6373              ","          ","          ","",""
"6/11/2013 12:00:00 AM","INV818              ","20","cr390               ","-50560.00","J.6374              ","          ","          ","",""
"6/11/2013 12:00:00 AM","INV819              ","20","cr390               ","-8096.00","J.6376              ","          ","          ","",""
"4/30/2013 12:00:00 AM","000466              ","22","cr425               ","148640.00","J.5854              ","          ","          ","",""
"5/3/2013 12:00:00 AM","474                 ","22","cr354               ","55680.00","J.6384              ","          ","          ","",""
"5/17/2013 12:00:00 AM","00492               ","22","cr390               ","100000.00","J.6392              ","          ","          ","",""
"6/12/2013 12:00:00 AM","626                 ","22","cr379               ","400000.00","J.6395              ","          ","          ","",""
"5/8/2013 12:00:00 AM","20130508            ","53","cr445               ","1891120.00","J.6396              ","          ","          ","KES",""
"5/31/2013 12:00:00 AM","20130531            ","20","cr354               ","-55680.00","J.6397              ","          ","          ","KES",""
"6/12/2013 12:00:00 AM","INV820              ","20","cr390               ","-208576.00","J.6398              ","          ","          ","",""
"6/13/2013 12:00:00 AM","INV821              ","20","cr390               ","-6656.00","J.6400              ","          ","          ","",""
"2/22/2013 12:00:00 AM","385                 ","22","cr381               ","297600.00","J.6404              ","          ","          ","",""
"2/22/2013 12:00:00 AM","399                 ","22","cr381               ","100000.00","J.6405              ","          ","          ","",""
"6/26/2013 12:00:00 AM","26062013            ","22","cr379               ","150000.00","J.6632              ","          ","          ","",""
"7/3/2013 12:00:00 AM","INV851              ","20","cr390               ","-233857.00","J.6634              ","          ","          ","",""
"6/21/2013 12:00:00 AM","INV832              ","20","cr390               ","-2400.00","J.6488              ","          ","          ","",""
"6/21/2013 12:00:00 AM","INV833              ","20","cr390               ","-759.00","J.6489              ","          ","          ","",""
"6/21/2013 12:00:00 AM","INV834              ","20","cr390               ","-24858.00","J.6490              ","          ","          ","",""
"6/24/2013 12:00:00 AM","INV835              ","20","cr390               ","-166400.00","J.6493              ","          ","          ","",""
"6/24/2013 12:00:00 AM","INV836              ","20","cr390               ","-4800.00","J.6495              ","          ","          ","",""
"6/24/2013 12:00:00 AM","INV837              ","20","cr390               ","-3328.00","J.6496              ","          ","          ","",""
"6/29/2013 12:00:00 AM","P.O467              ","20","cr390               ","68640.00","J.6543              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","P.O466              ","20","cr447               ","-76000.00","J.6544              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","P.O465              ","20","cr390               ","54080.00","J.6545              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","P.O464              ","20","cr441               ","0.00","J.6546              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","P.O463              ","20","cr379               ","-737550.00","J.6547              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","P.O460              ","20","cr441               ","0.00","J.6548              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","P.O459              ","20","cr441               ","0.00","J.6549              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","P.O457              ","20","cr390               ","78400.00","J.6550              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","P.O456              ","20","cr390               ","112002.84","J.6551              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","333333              ","20","cr379               ","-712420.00","J.6552              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","P.O469              ","20","cr432               ","-6600.00","J.6553              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","P.O471              ","20","cr390               ","174720.00","J.6554              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","P.O472              ","20","cr379               ","-362400.00","J.6555              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","P.O473              ","20","cr390               ","24960.00","J.6556              ","          ","          ","KES",""
"6/1/2013 12:00:00 AM","INV786              ","20","cr390               ","-12800.00","J.6619              ","          ","          ","",""
"6/10/2013 12:00:00 AM","00621               ","22","cr379               ","200000.00","J.6562              ","          ","          ","",""
"6/10/2013 12:00:00 AM","00621               ","22","cr356               ","10440.00","J.6563              ","          ","          ","",""
"6/11/2013 12:00:00 AM","623                 ","22","cr380               ","6612.00","J.6573              ","          ","          ","",""
"6/11/2013 12:00:00 AM","625                 ","22","cr354               ","55680.00","J.6575              ","          ","          ","",""
"6/13/2013 12:00:00 AM","627                 ","22","cr379               ","100000.00","J.6577              ","          ","          ","",""
"6/17/2013 12:00:00 AM","628                 ","22","cr390               ","23507.00","J.6579              ","          ","          ","",""
"7/1/2013 12:00:00 AM","P.O474              ","20","cr379               ","-220500.00","J.6580              ","          ","          ","KES",""
"7/1/2013 12:00:00 AM","P.O475              ","20","cr403               ","0.00","J.6581              ","          ","          ","KES",""
"6/18/2013 12:00:00 AM","629                 ","22","cr447               ","76000.00","J.6582              ","          ","          ","",""
"6/19/2013 12:00:00 AM","632                 ","22","cr379               ","200000.00","J.6586              ","          ","          ","",""
"6/20/2013 12:00:00 AM","636                 ","22","cr429               ","110000.00","J.6589              ","          ","          ","",""
"6/20/2013 12:00:00 AM","637                 ","22","cr381               ","319000.00","J.6590              ","          ","          ","",""
"6/24/2013 12:00:00 AM","641                 ","22","cr379               ","200000.00","J.6595              ","          ","          ","",""
"6/26/2013 12:00:00 AM","643                 ","22","cr441               ","1000000.00","J.6598              ","          ","          ","",""
"7/1/2013 12:00:00 AM","647                 ","22","cr379               ","453365.00","J.6602              ","          ","          ","",""
"7/2/2013 12:00:00 AM","INV849              ","20","cr390               ","-39088.00","J.6606              ","          ","          ","",""
"7/2/2013 12:00:00 AM","P.O476              ","20","cr390               ","104000.00","J.6626              ","          ","          ","KES",""
"7/2/2013 12:00:00 AM","P.O477              ","20","cr390               ","104000.00","J.6627              ","          ","          ","KES",""
"7/2/2013 12:00:00 AM","P.O478              ","20","cr390               ","156355.20","J.6628              ","          ","          ","KES",""
"5/31/2012 12:00:00 AM","                    ","0","cr347               ","-282800.00","J.1982              ","          ","          ","",""
"5/31/2012 12:00:00 AM","                    ","0","cr353               ","-18000.00","J.1982              ","          ","          ","",""
"7/3/2013 12:00:00 AM","INV852              ","20","cr390               ","0.00","J.6636              ","          ","          ","",""
"6/15/2013 12:00:00 AM","1521                ","22","cr467               ","14000.00","J.6644              ","          ","          ","",""
"6/17/2013 12:00:00 AM","136                 ","22","cr467               ","3000.00","J.6646              ","          ","          ","",""
"6/17/2013 12:00:00 AM","61073               ","22","cr467               ","4000.00","J.6649              ","          ","          ","",""
"6/6/2013 12:00:00 AM","06062013            ","53","cr456               ","700000.00","J.6656              ","          ","          ","KES",""
"6/19/2013 12:00:00 AM","2184                ","22","cr467               ","14000.00","J.6668              ","          ","          ","",""
"7/4/2013 12:00:00 AM","INV853              ","20","cr390               ","-96000.00","J.6714              ","          ","          ","",""
"7/2/2013 12:00:00 AM","INV854              ","20","cr390               ","0.00","J.6719              ","          ","          ","",""
"7/8/2013 12:00:00 AM","P.O485              ","20","cr441               ","0.00","J.6721              ","          ","          ","KES",""
"7/8/2013 12:00:00 AM","P.O484              ","20","cr441               ","0.00","J.6722              ","          ","          ","KES",""
"7/1/2013 12:00:00 AM","P.O483              ","20","cr390               ","38844.00","J.6723              ","          ","          ","KES",""
"7/5/2013 12:00:00 AM","P.O482              ","20","cr390               ","40064.80","J.6724              ","          ","          ","KES",""
"7/5/2013 12:00:00 AM","P.O481              ","20","cr390               ","152000.00","J.6725              ","          ","          ","KES",""
"7/3/2013 12:00:00 AM","P.O480              ","20","cr390               ","20847.36","J.6726              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","P.O477              ","20","cr390               ","104000.00","J.6727              ","          ","          ","KES",""
"7/8/2013 12:00:00 AM","P.O486              ","20","cr441               ","0.00","J.6728              ","          ","          ","KES",""
"7/8/2013 12:00:00 AM","P.O487              ","20","cr390               ","114400.00","J.6729              ","          ","          ","KES",""
"7/8/2013 12:00:00 AM","P.O488              ","20","cr441               ","0.00","J.6730              ","          ","          ","KES",""
"7/5/2013 12:00:00 AM","P.O481              ","20","cr404               ","-950000.00","J.6725              ","          ","          ","KES",""
"6/24/2013 12:00:00 AM","INV855              ","20","cr390               ","-124800.00","J.6737              ","          ","          ","",""
"7/9/2013 12:00:00 AM","INV856              ","20","cr390               ","-150400.00","J.6738              ","          ","          ","",""
"7/8/2013 12:00:00 AM","P.O490              ","20","cr441               ","0.00","J.6742              ","          ","          ","KES",""
"2/8/2013 12:00:00 AM","P.O491              ","20","cr381               ","-13300.00","J.6743              ","          ","          ","KES",""
"2/4/2013 12:00:00 AM","P.O280              ","20","cr381               ","-71500.00","J.6744              ","          ","          ","KES",""
"7/10/2013 12:00:00 AM","657                 ","53","cr381               ","103200.00","J.6745              ","          ","          ","KES",""
"7/11/2013 12:00:00 AM","INV857              ","20","cr390               ","-49920.00","J.6751              ","          ","          ","",""
"7/11/2013 12:00:00 AM","INV858              ","20","cr390               ","-3576.00","J.6753              ","          ","          ","",""
"6/10/2013 12:00:00 AM","59                  ","53","cr438               ","814350.00","J.6757              ","          ","          ","KES",""
"6/10/2013 12:00:00 AM","82                  ","53","cr425               ","148642.00","J.6760              ","          ","          ","KES",""
"7/11/2013 12:00:00 AM","INV859              ","20","cr390               ","-29600.00","J.6761              ","          ","          ","",""
"6/14/2013 12:00:00 AM","86                  ","53","cr392               ","65650.00","J.6764              ","          ","          ","KES",""
"6/24/2013 12:00:00 AM","88                  ","53","cr438               ","977220.00","J.6766              ","          ","          ","KES",""
"7/11/2013 12:00:00 AM","INV860              ","20","cr390               ","0.00","J.6767              ","          ","          ","",""
"6/6/2013 12:00:00 AM","85                  ","53","cr415               ","10000.00","J.6770              ","          ","          ","KES",""
"7/10/2013 12:00:00 AM","                    ","0","Dr492               ","73312.00","J.6772              ","          ","          ","",""
"7/11/2013 12:00:00 AM","INV861              ","20","cr390               ","-50560.00","J.6774              ","          ","          ","",""
"7/11/2013 12:00:00 AM","INV862              ","20","cr390               ","-75840.00","J.6775              ","          ","          ","",""
"7/11/2013 12:00:00 AM","INV863              ","20","cr390               ","-10112.00","J.6776              ","          ","          ","",""
"7/11/2013 12:00:00 AM","INV864              ","20","cr390               ","-12640.00","J.6777              ","          ","          ","",""
"7/12/2013 12:00:00 AM","INV865              ","20","cr390               ","-21440.00","J.6779              ","          ","          ","",""
"7/12/2013 12:00:00 AM","INV866              ","20","cr390               ","-7152.00","J.6781              ","          ","          ","",""
"6/7/2013 12:00:00 AM","387                 ","53","cr454               ","34000.00","J.6783              ","          ","          ","KES",""
"6/5/2013 12:00:00 AM","05062013            ","22","cr460               ","1527027.00","J.6786              ","          ","          ","",""
"6/6/2013 12:00:00 AM","20130606            ","53","cr441               ","856008.00","J.6788              ","          ","          ","KES",""
"7/12/2013 12:00:00 AM","INV867              ","20","cr390               ","-36000.00","J.6790              ","          ","          ","",""
"1/24/2013 12:00:00 AM","50102773            ","20","cr380               ","-4408.00","J.4710              ","          ","          ","KES",""
"6/10/2013 12:00:00 AM","50002182            ","20","cr380               ","-21808.00","J.6806              ","          ","          ","KES",""
"6/6/2013 12:00:00 AM","P.O451              ","20","cr450               ","-120750.00","J.6281              ","          ","          ","KES",""
"6/10/2013 12:00:00 AM","50132309            ","20","cr390               ","912.00","J.6807              ","          ","          ","KES",""
"6/10/2013 12:00:00 AM","50132309            ","20","cr380               ","-6612.00","J.6807              ","          ","          ","KES",""
"7/15/2013 12:00:00 AM","INV868              ","20","cr390               ","0.00","J.6808              ","          ","          ","",""
"7/15/2013 12:00:00 AM","INV869              ","20","cr390               ","0.00","J.6809              ","          ","          ","",""
"7/8/2013 12:00:00 AM","08072013            ","22","cr441               ","2981000.00","J.6860              ","          ","          ","",""
"7/2/2013 12:00:00 AM","02072013            ","22","cr458               ","250405.00","J.6878              ","          ","          ","",""
"7/29/2013 12:00:00 AM","95                  ","53","cr380               ","30436.00","J.7209              ","          ","          ","KES",""
"6/17/2013 12:00:00 AM","P.O504              ","20","cr350               ","-30000.00","J.6861              ","          ","          ","KES",""
"7/16/2013 12:00:00 AM","INV870              ","20","cr390               ","0.00","J.6863              ","          ","          ","",""
"7/16/2013 12:00:00 AM","INV871              ","20","cr390               ","-7152.00","J.6865              ","          ","          ","",""
"7/11/2013 12:00:00 AM","69                  ","22","cr452               ","657360.00","J.6871              ","          ","          ","",""
"6/4/2013 12:00:00 AM","P.O453              ","20","cr390               ","119872.32","J.6311              ","          ","          ","KES",""
"7/8/2013 12:00:00 AM","P.O489              ","20","cr441               ","-455000.00","J.6731              ","          ","          ","KES",""
"7/8/2013 12:00:00 AM","P.O487              ","20","cr441               ","-715000.00","J.6729              ","          ","          ","KES",""
"7/5/2013 12:00:00 AM","P.O482              ","20","cr458               ","-250405.00","J.6724              ","          ","          ","KES",""
"7/3/2013 12:00:00 AM","P.O480              ","20","cr438               ","-130296.00","J.6726              ","          ","          ","KES",""
"7/2/2013 12:00:00 AM","P.O478              ","20","cr438               ","-977220.00","J.6628              ","          ","          ","KES",""
"7/31/2013 12:00:00 AM","P.O529              ","20","cr390               ","121222.40","J.7046              ","          ","          ","KES",""
"7/11/2013 12:00:00 AM","662                 ","22","cr429               ","110000.00","J.7036              ","          ","          ","",""
"7/1/2013 12:00:00 AM","P.O483              ","20","cr441               ","-242775.00","J.6723              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","P.O456              ","20","cr456               ","-700017.75","J.6551              ","          ","          ","KES",""
"7/11/2013 12:00:00 AM","656                 ","22","cr429               ","110000.00","J.7037              ","          ","          ","",""
"6/29/2013 12:00:00 AM","P.O473              ","20","cr441               ","-156000.00","J.6556              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","P.O471              ","20","cr441               ","-1092000.00","J.6554              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","P.O457              ","20","cr441               ","-490000.00","J.6550              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","P.O465              ","20","cr392               ","-338000.00","J.6545              ","          ","          ","KES",""
"6/29/2013 12:00:00 AM","P.O467              ","20","cr392               ","-429000.00","J.6543              ","          ","          ","KES",""
"6/11/2013 12:00:00 AM","P.O458              ","20","cr441               ","-1609400.00","J.6369              ","          ","          ","KES",""
"6/10/2013 12:00:00 AM","50002182            ","20","cr390               ","3008.00","J.6806              ","          ","          ","KES",""
"6/6/2013 12:00:00 AM","P.O452              ","20","cr441               ","-856008.00","J.6283              ","          ","          ","KES",""
"6/6/2013 12:00:00 AM","P.O450              ","20","cr454               ","-34200.00","J.6280              ","          ","          ","KES",""
"6/6/2013 12:00:00 AM","P.O448              ","20","cr438               ","-570045.00","J.6278              ","          ","          ","KES",""
"7/17/2013 12:00:00 AM","17072013            ","53","cr379               ","500000.00","J.6873              ","          ","          ","KES",""
"6/5/2013 12:00:00 AM","P.O443              ","20","cr452               ","-1346400.00","J.6257              ","          ","          ","KES",""
"6/4/2013 12:00:00 AM","P.O453              ","20","cr438               ","-749202.00","J.6311              ","          ","          ","KES",""
"6/4/2013 12:00:00 AM","P.O444              ","20","cr404               ","-950000.00","J.6313              ","          ","          ","KES",""
"6/4/2013 12:00:00 AM","P.O455              ","20","cr438               ","-1628700.00","J.6312              ","          ","          ","KES",""
"5/30/2013 12:00:00 AM","P.O437              ","20","cr438               ","-977220.00","J.6218              ","          ","          ","KES",""
"5/29/2013 12:00:00 AM","P.O430              ","20","cr450               ","-120750.00","J.6201              ","          ","          ","KES",""
"5/23/2013 12:00:00 AM","P.O429              ","20","cr379               ","-435000.00","J.6179              ","          ","          ","KES",""
"5/17/2013 12:00:00 AM","P.O415              ","20","cr438               ","-814350.00","J.6102              ","          ","          ","KES",""
"5/14/2013 12:00:00 AM","P.O409              ","20","cr442               ","-1674500.00","J.6049              ","          ","          ","KES",""
"7/17/2013 12:00:00 AM","454                 ","22","cr454               ","200.00","J.6875              ","          ","          ","",""
"7/17/2013 12:00:00 AM","458                 ","22","cr456               ","18.00","J.6876              ","          ","          ","",""
"7/11/2013 12:00:00 AM","11/7/2013           ","22","cr438               ","977220.00","J.6995              ","          ","          ","",""
"7/17/2013 12:00:00 AM","93                  ","53","cr404               ","950000.00","J.6880              ","          ","          ","KES",""
"7/17/2013 12:00:00 AM","86                  ","53","cr432               ","6600.00","J.6881              ","          ","          ","KES",""
"7/17/2013 12:00:00 AM","INV872              ","20","cr390               ","-72000.00","J.6882              ","          ","          ","",""
